EVT,39447,DROP dt=11 tau=5 V=98.6
DROP,39446,5,11040,5337,6680,85,53,986,1,0,3839,3447
DROP_RAW_BEGIN,39446,5,887,39420673,39445392,39427708
RAW,39420673,3727,3339
RAW,39420701,3727,3337
RAW,39420728,3729,3338
RAW,39420755,3731,3337
RAW,39420783,3727,3338
RAW,39420810,3730,3338
RAW,39420838,3727,3337
RAW,39420865,3727,3339
RAW,39420893,3727,3339
RAW,39420920,3733,3338
RAW,39420948,3727,3335
RAW,39420975,3731,3338
RAW,39421003,3727,3339
RAW,39421030,3731,3338
RAW,39421057,3730,3338
RAW,39421085,3727,3337
RAW,39421112,3729,3339
RAW,39421140,3730,3338
RAW,39421167,3730,3338
RAW,39421195,3730,3335
RAW,39421222,3727,3339
RAW,39421250,3730,3337
RAW,39421277,3729,3338
RAW,39421305,3731,3335
RAW,39421332,3729,3337
RAW,39421359,3727,3338
RAW,39421387,3729,3337
RAW,39421414,3727,3338
RAW,39421442,3727,3337
RAW,39421469,3727,3337
RAW,39421497,3731,3337
RAW,39421524,3729,3338
RAW,39421552,3731,3338
RAW,39421579,3729,3338
RAW,39421608,3729,3337
RAW,39421635,3727,3338
RAW,39421663,3727,3338
RAW,39421690,3727,3337
RAW,39421718,3727,3337
RAW,39421745,3730,3337
RAW,39421773,3727,3339
RAW,39421800,3727,3337
RAW,39421827,3727,3338
RAW,39421855,3727,3338
RAW,39421882,3727,3338
RAW,39421910,3727,3338
RAW,39421937,3727,3339
RAW,39421965,3731,3338
RAW,39421992,3730,3338
RAW,39422020,3727,3338
RAW,39422047,3731,3337
RAW,39422074,3727,3337
RAW,39422102,3727,3336
RAW,39422129,3727,3338
RAW,39422157,3730,3338
RAW,39422184,3729,3337
RAW,39422212,3729,3337
RAW,39422239,3727,3339
RAW,39422267,3729,3337
RAW,39422294,3727,3335
RAW,39422322,3729,3337
RAW,39422349,3727,3338
RAW,39422376,3727,3338
RAW,39422404,3727,3335
RAW,39422431,3727,3337
RAW,39422459,3727,3338
RAW,39422486,3727,3339
RAW,39422514,3727,3337
RAW,39422541,3727,3338
RAW,39422569,3729,3338
RAW,39422597,3729,3338
RAW,39422625,3727,3338
RAW,39422652,3727,3335
RAW,39422680,3727,3338
RAW,39422707,3726,3338
RAW,39422735,3729,3338
RAW,39422762,3727,3338
RAW,39422790,3727,3338
RAW,39422817,3727,3338
RAW,39422845,3727,3337
RAW,39422872,3727,3338
RAW,39422899,3729,3338
RAW,39422927,3727,3338
RAW,39422954,3727,3337
RAW,39422982,3727,3338
RAW,39423009,3730,3338
RAW,39423037,3727,3335
RAW,39423064,3729,3339
RAW,39423092,3727,3337
RAW,39423119,3727,3335
RAW,39423146,3729,3338
RAW,39423174,3727,3338
RAW,39423201,3727,3338
RAW,39423229,3727,3337
RAW,39423256,3727,3337
RAW,39423284,3727,3337
RAW,39423311,3727,3338
RAW,39423339,3727,3339
RAW,39423366,3727,3339
RAW,39423394,3727,3338
RAW,39423421,3729,3338
RAW,39423448,3727,3338
RAW,39423476,3729,3337
RAW,39423503,3727,3338
RAW,39423531,3727,3339
RAW,39423558,3727,3337
RAW,39423586,3726,3337
RAW,39423613,3727,3339
RAW,39423641,3727,3337
RAW,39423668,3727,3338
RAW,39423696,3727,3337
RAW,39423723,3727,3338
RAW,39423750,3727,3338
RAW,39423778,3727,3337
RAW,39423805,3727,3338
RAW,39423833,3727,3337
RAW,39423860,3727,3337
RAW,39423888,3727,3339
RAW,39423915,3727,3338
RAW,39423943,3726,3338
RAW,39423970,3727,3337
RAW,39423998,3727,3337
RAW,39424025,3727,3338
RAW,39424052,3726,3335
RAW,39424080,3727,3337
RAW,39424107,3727,3337
RAW,39424135,3725,3338
RAW,39424162,3727,3339
RAW,39424190,3727,3338
RAW,39424217,3727,3338
RAW,39424245,3727,3337
RAW,39424272,3727,3337
RAW,39424300,3726,3338
RAW,39424327,3723,3338
RAW,39424354,3725,3338
RAW,39424382,3723,3339
RAW,39424409,3723,3335
RAW,39424437,3727,3337
RAW,39424464,3725,3337
RAW,39424492,3723,3338
RAW,39424519,3723,3337
RAW,39424547,3723,3337
RAW,39424574,3724,3338
RAW,39424603,3725,3338
RAW,39424630,3725,3338
RAW,39424658,3723,3338
RAW,39424685,3724,3339
RAW,39424713,3723,3337
RAW,39424740,3723,3337
RAW,39424768,3723,3337
RAW,39424795,3722,3337
RAW,39424822,3722,3338
RAW,39424850,3719,3338
RAW,39424877,3722,3337
RAW,39424905,3722,3338
RAW,39424932,3722,3337
RAW,39424960,3723,3337
RAW,39424987,3722,3337
RAW,39425015,3722,3338
RAW,39425042,3723,3339
RAW,39425070,3725,3337
RAW,39425097,3723,3335
RAW,39425124,3723,3337
RAW,39425152,3726,3339
RAW,39425179,3727,3338
RAW,39425207,3727,3338
RAW,39425234,3727,3337
RAW,39425262,3729,3338
RAW,39425289,3731,3338
RAW,39425317,3731,3338
RAW,39425344,3733,3337
RAW,39425372,3734,3339
RAW,39425399,3735,3338
RAW,39425426,3737,3338
RAW,39425454,3738,3335
RAW,39425481,3739,3337
RAW,39425509,3742,3338
RAW,39425536,3742,3339
RAW,39425564,3743,3337
RAW,39425591,3745,3338
RAW,39425619,3746,3337
RAW,39425646,3750,3338
RAW,39425673,3751,3337
RAW,39425701,3754,3338
RAW,39425728,3755,3338
RAW,39425756,3755,3338
RAW,39425783,3758,3338
RAW,39425811,3758,3338
RAW,39425838,3762,3339
RAW,39425866,3763,3338
RAW,39425893,3765,3337
RAW,39425921,3767,3337
RAW,39425948,3770,3338
RAW,39425975,3770,3337
RAW,39426003,3771,3338
RAW,39426030,3777,3338
RAW,39426058,3778,3339
RAW,39426085,3779,3337
RAW,39426113,3781,3340
RAW,39426140,3783,3337
RAW,39426168,3785,3337
RAW,39426195,3787,3337
RAW,39426223,3787,3338
RAW,39426250,3791,3337
RAW,39426277,3791,3337
RAW,39426305,3795,3337
RAW,39426332,3797,3338
RAW,39426360,3798,3335
RAW,39426387,3800,3338
RAW,39426415,3802,3338
RAW,39426442,3802,3337
RAW,39426470,3803,3337
RAW,39426497,3806,3338
RAW,39426525,3807,3337
RAW,39426552,3810,3335
RAW,39426579,3811,3337
RAW,39426608,3811,3338
RAW,39426636,3811,3338
RAW,39426663,3813,3335
RAW,39426691,3815,3335
RAW,39426718,3819,3338
RAW,39426745,3818,3337
RAW,39426773,3819,3338
RAW,39426800,3819,3335
RAW,39426828,3822,3338
RAW,39426855,3823,3338
RAW,39426883,3823,3337
RAW,39426910,3823,3337
RAW,39426938,3825,3338
RAW,39426965,3829,3338
RAW,39426993,3826,3337
RAW,39427020,3830,3337
RAW,39427047,3830,3338
RAW,39427075,3831,3337
RAW,39427102,3831,3339
RAW,39427130,3833,3339
RAW,39427157,3831,3338
RAW,39427185,3833,3336
RAW,39427212,3834,3339
RAW,39427240,3833,3339
RAW,39427267,3833,3338
RAW,39427295,3833,3338
RAW,39427322,3834,3338
RAW,39427349,3835,3338
RAW,39427377,3834,3335
RAW,39427404,3832,3337
RAW,39427432,3834,3336
RAW,39427459,3832,3338
RAW,39427487,3831,3338
RAW,39427514,3833,3337
RAW,39427542,3834,3337
RAW,39427569,3835,3338
RAW,39427598,3835,3337
RAW,39427625,3835,3339
RAW,39427653,3835,3337
RAW,39427680,3835,3335
RAW,39427708,3839,3337
RAW,39427749,3839,3338
RAW,39427777,3838,3338
RAW,39427805,3839,3338
RAW,39427833,3841,3339
RAW,39427861,3839,3338
RAW,39427889,3841,3339
RAW,39427917,3839,3337
RAW,39427945,3843,3338
RAW,39427973,3839,3338
RAW,39428001,3842,3337
RAW,39428029,3839,3337
RAW,39428057,3839,3337
RAW,39428085,3839,3338
RAW,39428113,3838,3338
RAW,39428141,3838,3338
RAW,39428169,3835,3335
RAW,39428197,3835,3337
RAW,39428225,3835,3338
RAW,39428253,3835,3337
RAW,39428281,3834,3339
RAW,39428309,3835,3339
RAW,39428337,3834,3339
RAW,39428365,3834,3339
RAW,39428393,3835,3337
RAW,39428421,3834,3338
RAW,39428448,3834,3337
RAW,39428476,3837,3338
RAW,39428504,3838,3336
RAW,39428532,3841,3338
RAW,39428560,3839,3338
RAW,39428588,3838,3338
RAW,39428616,3843,3338
RAW,39428644,3850,3338
RAW,39428672,3847,3338
RAW,39428700,3850,3338
RAW,39428728,3854,3337
RAW,39428756,3855,3338
RAW,39428784,3859,3338
RAW,39428812,3862,3339
RAW,39428840,3863,3338
RAW,39428868,3866,3338
RAW,39428896,3869,3338
RAW,39428924,3870,3335
RAW,39428952,3873,3338
RAW,39428980,3875,3339
RAW,39429008,3878,3338
RAW,39429036,3880,3338
RAW,39429064,3879,3335
RAW,39429092,3883,3337
RAW,39429120,3885,3340
RAW,39429148,3887,3338
RAW,39429176,3887,3338
RAW,39429204,3887,3338
RAW,39429232,3892,3337
RAW,39429260,3896,3337
RAW,39429288,3893,3336
RAW,39429315,3895,3338
RAW,39429343,3898,3339
RAW,39429371,3899,3335
RAW,39429399,3899,3339
RAW,39429427,3902,3337
RAW,39429455,3906,3338
RAW,39429483,3907,3338
RAW,39429511,3909,3338
RAW,39429539,3911,3337
RAW,39429567,3911,3337
RAW,39429596,3911,3338
RAW,39429624,3914,3339
RAW,39429652,3914,3339
RAW,39429680,3915,3338
RAW,39429708,3919,3338
RAW,39429736,3919,3339
RAW,39429764,3919,3338
RAW,39429792,3926,3338
RAW,39429820,3927,3338
RAW,39429848,3930,3339
RAW,39429876,3930,3338
RAW,39429904,3933,3337
RAW,39429932,3934,3339
RAW,39429960,3938,3339
RAW,39429988,3939,3338
RAW,39430016,3941,3339
RAW,39430044,3943,3337
RAW,39430072,3943,3338
RAW,39430100,3947,3339
RAW,39430128,3947,3337
RAW,39430156,3951,3338
RAW,39430184,3951,3339
RAW,39430212,3951,3339
RAW,39430240,3955,3338
RAW,39430268,3957,3338
RAW,39430296,3958,3337
RAW,39430324,3962,3339
RAW,39430352,3961,3339
RAW,39430380,3963,3336
RAW,39430408,3963,3338
RAW,39430436,3965,3337
RAW,39430463,3963,3339
RAW,39430491,3965,3338
RAW,39430519,3963,3339
RAW,39430547,3963,3335
RAW,39430575,3963,3339
RAW,39430605,3962,3339
RAW,39430633,3962,3339
RAW,39430661,3959,3338
RAW,39430688,3959,3338
RAW,39430716,3959,3338
RAW,39430744,3957,3337
RAW,39430772,3955,3338
RAW,39430800,3955,3338
RAW,39430828,3953,3338
RAW,39430856,3951,3337
RAW,39430884,3951,3337
RAW,39430912,3949,3337
RAW,39430940,3946,3338
RAW,39430968,3946,3337
RAW,39430996,3939,3338
RAW,39431024,3939,3338
RAW,39431052,3935,3339
RAW,39431080,3935,3339
RAW,39431108,3931,3337
RAW,39431136,3930,3339
RAW,39431164,3926,3338
RAW,39431192,3923,3338
RAW,39431220,3919,3339
RAW,39431248,3918,3338
RAW,39431276,3914,3338
RAW,39431304,3911,3337
RAW,39431332,3910,3338
RAW,39431360,3906,3337
RAW,39431388,3902,3337
RAW,39431416,3899,3339
RAW,39431444,3897,3337
RAW,39431472,3895,3335
RAW,39431500,3890,3339
RAW,39431528,3889,3338
RAW,39431556,3887,3339
RAW,39431583,3883,3337
RAW,39431611,3879,3338
RAW,39431639,3879,3337
RAW,39431667,3875,3338
RAW,39431695,3872,3337
RAW,39431723,3867,3335
RAW,39431751,3867,3337
RAW,39431779,3864,3339
RAW,39431807,3862,3339
RAW,39431835,3859,3338
RAW,39431863,3854,3338
RAW,39431891,3853,3337
RAW,39431919,3851,3338
RAW,39431947,3847,3338
RAW,39431975,3845,3339
RAW,39432003,3839,3337
RAW,39432031,3838,3338
RAW,39432059,3835,3338
RAW,39432087,3835,3337
RAW,39432115,3831,3338
RAW,39432143,3827,3337
RAW,39432171,3823,3338
RAW,39432199,3823,3338
RAW,39432227,3819,3339
RAW,39432255,3818,3336
RAW,39432283,3815,3339
RAW,39432311,3811,3337
RAW,39432339,3810,3338
RAW,39432367,3806,3338
RAW,39432395,3803,3338
RAW,39432423,3802,3339
RAW,39432451,3799,3338
RAW,39432478,3798,3337
RAW,39432506,3795,3338
RAW,39432534,3793,3337
RAW,39432562,3789,3338
RAW,39432590,3789,3339
RAW,39432618,3786,3337
RAW,39432646,3783,3339
RAW,39432674,3782,3339
RAW,39432702,3779,3339
RAW,39432730,3779,3339
RAW,39432758,3778,3339
RAW,39432786,3775,3339
RAW,39432814,3777,3338
RAW,39432842,3774,3339
RAW,39432870,3773,3338
RAW,39432898,3771,3339
RAW,39432926,3770,3338
RAW,39432954,3768,3339
RAW,39432982,3767,3338
RAW,39433010,3767,3338
RAW,39433038,3765,3338
RAW,39433079,3762,3337
RAW,39433107,3763,3339
RAW,39433135,3759,3339
RAW,39433163,3759,3338
RAW,39433191,3758,3337
RAW,39433219,3754,3338
RAW,39433247,3755,3337
RAW,39433275,3754,3337
RAW,39433303,3751,3337
RAW,39433331,3751,3339
RAW,39433359,3747,3337
RAW,39433387,3747,3335
RAW,39433415,3746,3338
RAW,39433443,3743,3337
RAW,39433471,3743,3338
RAW,39433499,3741,3338
RAW,39433527,3741,3337
RAW,39433555,3738,3337
RAW,39433583,3739,3338
RAW,39433611,3736,3337
RAW,39433639,3736,3335
RAW,39433667,3734,3337
RAW,39433695,3733,3337
RAW,39433723,3732,3337
RAW,39433751,3731,3339
RAW,39433779,3727,3338
RAW,39433807,3729,3338
RAW,39433835,3727,3338
RAW,39433863,3727,3338
RAW,39433891,3723,3338
RAW,39433919,3723,3338
RAW,39433947,3723,3335
RAW,39433975,3723,3338
RAW,39434003,3723,3335
RAW,39434031,3722,3337
RAW,39434059,3719,3339
RAW,39434087,3719,3335
