EVT,388794,DROP dt=10 tau=3 V=62.3
DROP,388794,50,10229,3812,5743,93,45,623,2,3520,3839,3443
DROP_RAW_BEGIN,388794,50,825,388769979,388792952,388777012
RAW,388769979,3686,3261
RAW,388770007,3687,3259
RAW,388770034,3686,3261
RAW,388770062,3687,3261
RAW,388770089,3686,3261
RAW,388770117,3687,3259
RAW,388770144,3685,3261
RAW,388770171,3683,3259
RAW,388770199,3686,3259
RAW,388770226,3686,3262
RAW,388770254,3683,3261
RAW,388770281,3683,3261
RAW,388770309,3683,3261
RAW,388770336,3683,3261
RAW,388770364,3685,3260
RAW,388770391,3683,3261
RAW,388770419,3686,3259
RAW,388770446,3683,3259
RAW,388770473,3686,3261
RAW,388770501,3685,3259
RAW,388770528,3685,3261
RAW,388770556,3686,3259
RAW,388770583,3683,3262
RAW,388770611,3686,3259
RAW,388770638,3683,3259
RAW,388770666,3683,3261
RAW,388770693,3686,3261
RAW,388770720,3687,3261
RAW,388770748,3686,3261
RAW,388770775,3686,3259
RAW,388770803,3685,3261
RAW,388770830,3685,3259
RAW,388770858,3684,3261
RAW,388770885,3683,3260
RAW,388770913,3683,3261
RAW,388770940,3683,3260
RAW,388770968,3683,3259
RAW,388770995,3683,3261
RAW,388771022,3685,3261
RAW,388771050,3685,3259
RAW,388771077,3682,3259
RAW,388771105,3683,3262
RAW,388771132,3683,3261
RAW,388771160,3685,3259
RAW,388771187,3685,3261
RAW,388771215,3685,3259
RAW,388771242,3683,3259
RAW,388771270,3683,3259
RAW,388771297,3683,3259
RAW,388771324,3683,3260
RAW,388771352,3682,3259
RAW,388771379,3685,3261
RAW,388771407,3685,3261
RAW,388771434,3685,3259
RAW,388771462,3683,3261
RAW,388771489,3683,3264
RAW,388771517,3684,3261
RAW,388771544,3683,3259
RAW,388771572,3683,3259
RAW,388771600,3683,3261
RAW,388771628,3684,3260
RAW,388771655,3683,3259
RAW,388771683,3685,3259
RAW,388771710,3683,3259
RAW,388771737,3685,3259
RAW,388771765,3682,3259
RAW,388771792,3683,3259
RAW,388771820,3683,3259
RAW,388771847,3683,3260
RAW,388771875,3683,3259
RAW,388771902,3682,3260
RAW,388771930,3682,3261
RAW,388771957,3682,3259
RAW,388771985,3683,3259
RAW,388772012,3683,3262
RAW,388772039,3679,3259
RAW,388772067,3683,3259
RAW,388772094,3683,3259
RAW,388772122,3684,3259
RAW,388772149,3681,3259
RAW,388772177,3681,3259
RAW,388772204,3683,3259
RAW,388772232,3682,3261
RAW,388772259,3679,3259
RAW,388772287,3682,3260
RAW,388772314,3682,3259
RAW,388772341,3683,3261
RAW,388772369,3683,3259
RAW,388772396,3682,3261
RAW,388772424,3683,3261
RAW,388772451,3679,3261
RAW,388772479,3682,3262
RAW,388772506,3682,3259
RAW,388772534,3682,3261
RAW,388772561,3679,3259
RAW,388772589,3681,3261
RAW,388772616,3682,3261
RAW,388772643,3682,3261
RAW,388772671,3681,3262
RAW,388772698,3679,3261
RAW,388772726,3681,3261
RAW,388772753,3679,3259
RAW,388772781,3680,3261
RAW,388772808,3679,3261
RAW,388772836,3679,3259
RAW,388772863,3679,3261
RAW,388772891,3680,3261
RAW,388772918,3678,3261
RAW,388772945,3678,3262
RAW,388772973,3677,3261
RAW,388773000,3679,3262
RAW,388773028,3679,3260
RAW,388773055,3679,3261
RAW,388773083,3679,3262
RAW,388773110,3679,3259
RAW,388773138,3679,3259
RAW,388773165,3679,3261
RAW,388773192,3678,3259
RAW,388773220,3679,3259
RAW,388773247,3679,3262
RAW,388773275,3678,3259
RAW,388773302,3680,3259
RAW,388773330,3679,3261
RAW,388773357,3678,3261
RAW,388773385,3679,3259
RAW,388773412,3678,3262
RAW,388773440,3679,3261
RAW,388773467,3679,3261
RAW,388773494,3679,3261
RAW,388773522,3678,3259
RAW,388773549,3678,3259
RAW,388773577,3679,3259
RAW,388773606,3679,3259
RAW,388773633,3679,3261
RAW,388773660,3679,3259
RAW,388773688,3681,3261
RAW,388773715,3679,3259
RAW,388773743,3683,3259
RAW,388773770,3683,3259
RAW,388773798,3684,3259
RAW,388773825,3685,3259
RAW,388773853,3685,3261
RAW,388773880,3687,3261
RAW,388773908,3688,3259
RAW,388773935,3688,3261
RAW,388773962,3691,3259
RAW,388773990,3691,3259
RAW,388774017,3693,3261
RAW,388774045,3695,3259
RAW,388774072,3695,3259
RAW,388774100,3695,3261
RAW,388774127,3699,3261
RAW,388774155,3699,3261
RAW,388774182,3703,3259
RAW,388774210,3703,3261
RAW,388774237,3703,3259
RAW,388774264,3706,3259
