EVT,487578,DROP dt=10 tau=3 V=65.5
DROP,487578,63,10020,3603,5898,95,46,655,2,3520,3839,3443
DROP_RAW_BEGIN,487578,63,822,487553937,487576840,487560970
RAW,487553937,3683,3275
RAW,487553964,3684,3275
RAW,487553992,3685,3277
RAW,487554019,3683,3278
RAW,487554047,3685,3278
RAW,487554074,3683,3278
RAW,487554102,3683,3277
RAW,487554129,3685,3277
RAW,487554157,3683,3278
RAW,487554184,3683,3279
RAW,487554211,3684,3278
RAW,487554239,3685,3278
RAW,487554266,3684,3277
RAW,487554294,3685,3277
RAW,487554321,3685,3278
RAW,487554349,3683,3278
RAW,487554376,3683,3277
RAW,487554404,3683,3275
RAW,487554431,3683,3275
RAW,487554459,3683,3277
RAW,487554486,3685,3275
RAW,487554513,3683,3277
RAW,487554541,3683,3276
RAW,487554568,3682,3275
RAW,487554597,3683,3277
RAW,487554625,3682,3277
RAW,487554652,3683,3278
RAW,487554679,3682,3275
RAW,487554707,3681,3275
RAW,487554734,3682,3277
RAW,487554762,3683,3277
RAW,487554789,3682,3277
RAW,487554817,3683,3277
RAW,487554844,3683,3275
RAW,487554872,3679,3277
RAW,487554899,3682,3277
RAW,487554927,3682,3275
RAW,487554954,3682,3275
RAW,487554981,3681,3277
RAW,487555009,3683,3278
RAW,487555036,3682,3275
RAW,487555064,3683,3277
RAW,487555091,3682,3278
RAW,487555119,3679,3278
RAW,487555146,3682,3277
RAW,487555174,3682,3275
RAW,487555201,3682,3278
RAW,487555229,3683,3278
RAW,487555256,3682,3277
RAW,487555283,3682,3275
RAW,487555311,3682,3277
RAW,487555338,3681,3275
RAW,487555366,3679,3278
RAW,487555393,3682,3279
RAW,487555421,3679,3277
RAW,487555448,3683,3278
RAW,487555476,3679,3277
RAW,487555503,3682,3277
RAW,487555530,3682,3275
RAW,487555558,3681,3277
RAW,487555585,3679,3277
RAW,487555613,3679,3277
RAW,487555640,3679,3277
RAW,487555668,3682,3277
RAW,487555695,3682,3278
RAW,487555723,3679,3275
RAW,487555750,3680,3278
RAW,487555778,3679,3277
RAW,487555805,3679,3275
RAW,487555832,3682,3275
RAW,487555860,3679,3277
RAW,487555887,3681,3277
RAW,487555915,3679,3277
RAW,487555942,3679,3277
RAW,487555970,3679,3278
RAW,487555997,3679,3275
RAW,487556025,3679,3278
RAW,487556052,3679,3277
RAW,487556080,3682,3278
RAW,487556107,3679,3277
RAW,487556134,3679,3275
RAW,487556162,3679,3275
RAW,487556189,3679,3277
RAW,487556217,3679,3277
RAW,487556244,3679,3275
RAW,487556272,3677,3277
RAW,487556299,3679,3277
RAW,487556327,3678,3278
RAW,487556354,3675,3277
RAW,487556382,3678,3276
RAW,487556409,3677,3276
RAW,487556436,3677,3277
RAW,487556464,3675,3275
RAW,487556491,3677,3277
RAW,487556519,3677,3278
RAW,487556546,3675,3278
RAW,487556574,3677,3278
RAW,487556602,3675,3277
RAW,487556630,3675,3275
RAW,487556657,3675,3277
