t_s,status,grams
31.906,D,47.1992
31.906,D,47.1992
32.108,D,47.1992
32.108,D,47.1993
32.108,D,47.1993
32.108,D,47.1993
32.108,D,47.1994
32.311,D,47.1994
32.311,D,47.1994
32.311,D,47.1994
32.311,D,47.1995
32.311,D,47.1995
32.515,D,47.1995
32.516,D,47.1995
32.516,D,47.1997
32.516,D,47.1998
32.717,D,47.1998
32.717,D,47.1998
32.717,D,47.1998
32.717,D,47.1998
32.717,D,47.1998
32.919,D,47.1998
32.919,D,47.1998
32.919,D,47.1998
32.919,D,47.1999
32.919,D,47.1999
33.122,D,47.1999
33.123,D,47.1999
33.123,D,47.1999
33.123,D,47.1999
33.326,D,47.1999
33.326,D,47.1999
33.326,D,47.1999
33.326,D,47.1999
33.326,D,47.1999
33.527,D,47.2182
33.527,D,47.2427
33.527,D,47.2435
33.527,D,47.2442
33.527,D,47.2442
33.729,D,47.2438
33.729,D,47.2434
33.729,D,47.2431
33.729,D,47.2428
33.930,D,47.2426
33.930,D,47.2424
33.930,D,47.2422
33.930,D,47.2420
33.930,D,47.2419
34.133,D,47.2417
34.133,D,47.2416
34.133,D,47.2415
34.133,D,47.2415
34.133,D,47.2414
34.335,D,47.2408
34.336,D,47.2406
34.336,D,47.2407
34.336,D,47.2407
34.540,D,47.2408
34.540,D,47.2408
34.540,D,47.2408
34.540,D,47.2408
34.540,D,47.2408
34.742,D,47.2407
34.742,D,47.2407
34.742,D,47.2406
34.742,D,47.2406
34.742,D,47.2405
34.943,D,47.2405
34.943,D,47.2405
34.943,D,47.2405
34.943,D,47.2405
35.145,D,47.2405
35.145,D,47.2405
35.145,D,47.2404
35.145,D,47.2404
35.145,D,47.2404
35.350,D,47.2404
35.350,D,47.2404
35.350,D,47.2404
35.350,D,47.2404
35.553,D,47.2404
35.553,D,47.2404
35.553,D,47.2403
35.553,D,47.2403
35.554,D,47.2403
35.757,D,47.2403
35.757,D,47.2403
35.757,D,47.2403
35.757,D,47.2403
35.757,D,47.2403
35.958,D,47.2403
35.958,D,47.2402
35.958,D,47.2402
36.159,D,47.2402
36.159,D,47.2402
36.159,D,47.2402
36.159,D,47.2402
36.159,D,47.2402
36.363,D,47.2402
36.363,D,47.2401
36.363,D,47.2401
36.363,D,47.2400
36.567,D,47.2400
36.567,D,47.2400
36.567,D,47.2400
36.567,D,47.2400
36.567,D,47.2400
36.772,D,47.2400
36.772,D,47.2400
36.772,D,47.2451
36.772,D,47.2838
36.772,D,47.2846
36.977,D,47.2850
36.977,D,47.2852
36.977,D,47.2850
36.977,D,47.2847
36.977,D,47.2844
37.181,D,47.2842
37.181,D,47.2840
37.181,D,47.2838
37.181,D,47.2836
37.385,D,47.2834
37.385,D,47.2832
37.385,D,47.2830
37.385,D,47.2829
37.385,D,47.2828
37.588,D,47.2827
37.588,D,47.2826
37.588,D,47.2825
37.588,D,47.2824
37.588,D,47.2823
37.791,D,47.2822
37.791,D,47.2822
37.791,D,47.2822
37.791,D,47.2822
37.995,D,47.2822
37.995,D,47.2822
37.995,D,47.2822
37.995,D,47.2822
37.995,D,47.2822
38.198,D,47.2822
38.198,D,47.2822
38.198,D,47.2822
38.198,D,47.2822
38.399,D,47.2822
38.399,D,47.2822
38.399,D,47.2822
38.399,D,47.2822
38.399,D,47.2822
38.602,D,47.2822
38.602,D,47.2822
38.602,D,47.2822
38.602,D,47.2822
38.602,D,47.2822
38.805,D,47.2822
38.805,D,47.2822
38.805,D,47.2822
38.805,D,47.2822
39.007,D,47.2822
39.007,D,47.2822
39.007,D,47.2822
39.007,D,47.2822
39.007,D,47.2822
39.209,D,47.2822
39.209,D,47.2822
39.209,D,47.2822
39.209,D,47.2822
39.209,D,47.2822
39.412,D,47.2822
39.412,D,47.2822
39.412,D,47.2822
39.412,D,47.2822
39.616,D,47.2822
39.616,D,47.2822
39.616,D,47.2822
39.616,D,47.2822
39.616,D,47.2822
39.824,D,47.2822
39.824,D,47.2822
39.824,D,47.2822
39.824,D,47.2822
39.824,D,47.2821
40.034,D,47.2821
40.035,D,47.2821
40.035,D,47.2821
40.035,D,47.2823
40.245,D,47.3181
40.245,D,47.3265
40.245,D,47.3272
40.245,D,47.3275
40.245,D,47.3273
40.453,D,47.3268
40.454,D,47.3264
40.454,D,47.3261
40.454,D,47.3259
40.454,D,47.3257
40.662,D,47.3255
40.662,D,47.3254
40.662,D,47.3252
40.662,D,47.3251
40.662,D,47.3250
40.870,D,47.3249
40.870,D,47.3249
40.870,D,47.3248
40.870,D,47.3248
40.870,D,47.3248
41.080,D,47.3247
41.080,D,47.3247
41.080,D,47.3246
41.080,D,47.3245
41.289,D,47.3245
41.289,D,47.3244
41.289,D,47.3244
41.289,D,47.3244
41.289,D,47.3243
41.498,D,47.3243
41.498,D,47.3242
41.498,D,47.3242
41.498,D,47.3242
41.498,D,47.3242
41.706,D,47.3242
41.707,D,47.3242
41.707,D,47.3242
41.707,D,47.3242
41.707,D,47.3242
41.911,D,47.3242
41.911,D,47.3242
41.911,D,47.3242
41.911,D,47.3242
42.113,D,47.3241
42.113,D,47.3241
42.113,D,47.3241
42.113,D,47.3241
42.113,D,47.3241
42.316,D,47.3241
42.316,D,47.3241
42.316,D,47.3241
42.316,D,47.3241
42.316,D,47.3241
42.520,D,47.3242
42.520,D,47.3242
42.520,D,47.3242
42.520,D,47.3242
42.723,D,47.3242
42.723,D,47.3242
42.723,D,47.3242
42.723,D,47.3242
42.723,D,47.3242
42.926,D,47.3242
42.926,D,47.3242
42.926,D,47.3242
42.926,D,47.3242
43.128,D,47.3242
43.128,D,47.3242
43.128,D,47.3242
43.128,D,47.3241
43.330,D,47.3241
43.330,D,47.3241
43.330,D,47.3241
43.330,D,47.3241
43.330,D,47.3241
43.532,D,47.3429
43.532,D,47.3684
43.532,D,47.3688
43.532,D,47.3693
43.736,D,47.3693
43.736,D,47.3688
43.736,D,47.3685
43.736,D,47.3681
43.736,D,47.3678
43.939,D,47.3676
43.939,D,47.3674
43.939,D,47.3672
43.939,D,47.3671
44.142,D,47.3670
44.142,D,47.3669
44.142,D,47.3668
44.142,D,47.3667
44.142,D,47.3666
44.142,D,47.3665
44.345,D,47.3665
44.345,D,47.3662
44.345,D,47.3659
44.345,D,47.3659
44.549,D,47.3660
44.549,D,47.3660
44.549,D,47.3661
44.549,D,47.3661
44.549,D,47.3662
44.753,D,47.3662
44.753,D,47.3662
44.753,D,47.3662
44.753,D,47.3662
44.957,D,47.3662
44.957,D,47.3662
44.957,D,47.3661
44.957,D,47.3661
44.957,D,47.3661
45.160,D,47.3661
45.160,D,47.3661
45.160,D,47.3661
45.160,D,47.3660
45.160,D,47.3660
45.363,D,47.3660
45.363,D,47.3660
45.363,D,47.3660
45.363,D,47.3659
45.363,D,47.3659
45.567,D,47.3659
45.567,D,47.3659
45.567,D,47.3659
45.567,D,47.3659
45.776,D,47.3658
45.776,D,47.3658
45.776,D,47.3658
45.776,D,47.3658
45.776,D,47.3658
45.985,D,47.3658
45.985,D,47.3658
45.986,D,47.3658
45.986,D,47.3658
45.986,D,47.3658
46.194,D,47.3658
46.194,D,47.3658
46.194,D,47.3658
46.194,D,47.3658
46.194,D,47.3658
46.402,D,47.3658
46.402,D,47.3657
46.402,D,47.3657
46.402,D,47.3657
46.609,D,47.3657
46.609,D,47.3657
46.609,D,47.3657
46.609,D,47.3657
46.609,D,47.3657
46.817,D,47.3657
46.818,D,47.3817
46.818,D,47.4093
46.818,D,47.4101
46.818,D,47.4110
47.026,D,47.4108
47.026,D,47.4104
47.026,D,47.4099
47.026,D,47.4096
47.026,D,47.4094
47.234,D,47.4092
47.234,D,47.4090
47.234,D,47.4088
47.234,D,47.4086
47.443,D,47.4084
47.443,D,47.4082
47.443,D,47.4081
47.443,D,47.4081
47.443,D,47.4080
47.651,D,47.4080
47.651,D,47.4079
47.651,D,47.4078
47.651,D,47.4077
47.651,D,47.4077
47.857,D,47.4076
47.857,D,47.4076
47.857,D,47.4076
47.857,D,47.4076
47.857,D,47.4075
48.059,D,47.4075
48.059,D,47.4075
48.059,D,47.4075
48.059,D,47.4076
48.262,D,47.4076
48.262,D,47.4076
48.262,D,47.4077
48.262,D,47.4077
48.262,D,47.4078
48.466,D,47.4078
48.466,D,47.4078
48.466,D,47.4078
48.466,D,47.4079
48.466,D,47.4079
48.669,D,47.4079
48.669,D,47.4079
48.669,D,47.4079
