t_s,status,grams
55.740,D,45.5340
55.950,D,45.5340
55.950,D,45.5340
55.950,D,45.5340
55.950,D,45.5340
55.950,D,45.5340
56.157,D,45.5340
56.157,D,45.5340
56.157,D,45.5340
56.157,D,45.5340
56.157,D,45.5340
56.364,D,45.5340
56.364,D,45.5340
56.364,D,45.5340
56.364,D,45.5340
56.364,D,45.5340
56.572,D,45.5340
56.572,D,45.5340
56.572,D,45.5340
56.572,D,45.5340
56.780,D,45.5340
56.780,D,45.5340
56.780,D,45.5339
56.780,D,45.5339
56.780,D,45.5340
56.989,D,45.5724
56.989,D,45.5785
56.989,D,45.5789
56.989,D,45.5789
56.989,D,45.5786
57.196,D,45.5783
57.196,D,45.5780
57.196,D,45.5778
57.196,D,45.5776
57.196,D,45.5774
57.399,D,45.5772
57.399,D,45.5770
57.399,D,45.5769
57.399,D,45.5767
57.399,D,45.5766
57.601,D,45.5765
57.601,D,45.5764
57.601,D,45.5763
57.601,D,45.5761
57.803,D,45.5760
57.803,D,45.5760
57.803,D,45.5759
57.803,D,45.5759
57.803,D,45.5759
58.006,D,45.5759
58.006,D,45.5759
58.006,D,45.5759
58.006,D,45.5759
58.208,D,45.5758
58.208,D,45.5758
58.208,D,45.5758
58.208,D,45.5758
58.208,D,45.5758
58.411,D,45.5758
58.411,D,45.5758
58.411,D,45.5758
58.411,D,45.5758
58.411,D,45.5758
58.613,D,45.5758
58.613,D,45.5758
58.613,D,45.5758
58.613,D,45.5758
58.816,D,45.5758
58.816,D,45.5758
58.816,D,45.5758
58.816,D,45.5758
58.816,D,45.5758
59.019,D,45.5758
59.019,D,45.5758
59.019,D,45.5758
59.019,D,45.5758
59.226,D,45.5758
59.226,D,45.5758
59.226,D,45.5758
59.226,D,45.5758
59.226,D,45.5758
59.435,D,45.5758
59.435,D,45.5758
59.435,D,45.5758
59.435,D,45.5758
59.435,D,45.5758
59.644,D,45.5758
59.644,D,45.5758
59.644,D,45.5758
59.644,D,45.5758
59.644,D,45.5758
59.852,D,45.5758
59.852,D,45.5758
59.852,D,45.5758
59.852,D,45.5758
60.061,D,45.5758
60.061,D,45.5758
60.061,D,45.5758
60.061,D,45.5758
60.061,D,45.5759
