t_s,status,grams
6.337,D,6.6312
6.337,D,6.6319
6.337,D,6.6322
6.541,D,6.6320
6.542,D,6.6316
6.542,D,6.6311
6.542,D,6.6304
6.542,D,6.6297
6.743,D,6.6291
6.743,D,6.6285
6.743,D,6.6282
6.743,D,6.6279
6.945,D,6.6277
6.945,D,6.6276
6.945,D,6.6276
6.945,D,6.6276
6.945,D,6.6276
7.151,D,6.6276
7.151,D,6.6276
7.151,D,6.6276
7.151,D,6.6276
7.151,D,6.6277
7.357,D,6.6277
7.357,D,6.6276
7.357,D,6.6276
7.357,D,6.6276
7.357,D,6.6276
7.561,D,6.6275
7.561,D,6.6275
7.561,D,6.6275
7.561,D,6.6274
7.766,D,6.6274
7.766,D,6.6274
7.766,D,6.6274
7.766,D,6.6274
7.766,D,6.6275
7.971,D,6.6275
7.971,D,6.6275
7.971,D,6.6275
7.971,D,6.6274
7.971,D,6.6274
8.178,D,6.6274
8.178,D,6.6274
8.178,D,6.6274
8.178,D,6.6274
8.384,D,6.6274
8.384,D,6.6274
8.384,D,6.6274
8.384,D,6.6274
8.384,D,6.6274
8.591,D,6.6274
8.591,D,6.6274
8.591,D,6.6274
8.591,D,6.6437
8.591,D,6.6723
8.796,D,6.6729
8.796,D,6.6732
8.796,D,6.6730
8.796,D,6.6726
9.001,D,6.6721
9.001,D,6.6715
9.001,D,6.6708
9.001,D,6.6701
9.001,D,6.6696
9.204,D,6.6692
9.204,D,6.6690
9.204,D,6.6688
9.204,D,6.6687
9.204,D,6.6686
9.408,D,6.6686
9.408,D,6.6686
9.408,D,6.6686
9.408,D,6.6686
9.610,D,6.6686
9.610,D,6.6686
9.610,D,6.6687
9.610,D,6.6687
9.610,D,6.6686
9.812,D,6.6686
9.812,D,6.6686
9.812,D,6.6686
9.812,D,6.6685
9.812,D,6.6685
10.016,D,6.6685
10.016,D,6.6683
10.016,D,6.6683
10.016,D,6.6684
10.220,D,6.6684
10.220,D,6.6684
10.220,D,6.6684
10.220,D,6.6684
10.220,D,6.6684
10.422,D,6.6684
10.422,D,6.6684
10.422,D,6.6684
10.422,D,6.6684
10.422,D,6.6684
10.624,D,6.6684
10.625,D,6.6684
10.625,D,6.6684
10.625,D,6.6684
10.827,D,6.6684
10.827,D,6.6684
10.827,D,6.6684
10.827,D,6.6684
10.827,D,6.6684
11.040,D,6.6684
11.040,D,6.6819
11.040,D,6.7136
11.040,D,6.7141
11.040,D,6.7144
11.246,D,6.7143
11.246,D,6.7139
11.246,D,6.7134
11.246,D,6.7128
11.246,D,6.7122
11.451,D,6.7115
11.452,D,6.7110
11.452,D,6.7106
11.452,D,6.7103
11.657,D,6.7101
11.657,D,6.7100
11.657,D,6.7099
11.657,D,6.7099
11.657,D,6.7098
11.864,D,6.7098
11.864,D,6.7099
11.864,D,6.7099
11.864,D,6.7099
11.864,D,6.7099
12.071,D,6.7099
12.071,D,6.7099
12.071,D,6.7099
12.071,D,6.7099
12.278,D,6.7098
12.278,D,6.7098
12.278,D,6.7097
12.278,D,6.7097
12.278,D,6.7096
12.485,D,6.7096
12.485,D,6.7096
12.485,D,6.7096
12.485,D,6.7096
12.485,D,6.7096
12.693,D,6.7096
12.693,D,6.7096
12.693,D,6.7096
12.693,D,6.7096
12.693,D,6.7096
12.899,D,6.7095
12.899,D,6.7095
12.899,D,6.7095
12.899,D,6.7095
13.106,D,6.7095
13.106,D,6.7094
13.106,D,6.7094
13.106,D,6.7093
13.106,D,6.7093
13.311,D,6.7092
13.311,D,6.7093
13.311,D,6.7095
13.311,D,6.7203
13.311,D,6.7544
13.514,D,6.7548
13.514,D,6.7551
13.514,D,6.7550
13.514,D,6.7547
13.717,D,6.7542
13.717,D,6.7536
13.717,D,6.7529
13.717,D,6.7523
13.717,D,6.7517
13.919,D,6.7512
13.919,D,6.7509
13.919,D,6.7507
13.919,D,6.7506
13.919,D,6.7505
14.125,D,6.7504
14.125,D,6.7504
14.125,D,6.7504
14.125,D,6.7504
14.326,D,6.7504
14.327,D,6.7504
14.327,D,6.7504
14.327,D,6.7504
14.327,D,6.7504
14.532,D,6.7504
14.532,D,6.7503
14.532,D,6.7503
14.532,D,6.7501
14.532,D,6.7500
14.739,D,6.7500
14.739,D,6.7500
14.739,D,6.7501
14.739,D,6.7501
14.739,D,6.7501
14.943,D,6.7501
14.943,D,6.7501
14.943,D,6.7502
14.943,D,6.7502
15.148,D,6.7502
15.148,D,6.7502
15.148,D,6.7502
15.148,D,6.7502
15.148,D,6.7502
15.355,D,6.7502
15.355,D,6.7502
15.355,D,6.7502
15.355,D,6.7502
15.355,D,6.7502
15.560,D,6.7502
15.560,D,6.7502
15.560,D,6.7502
15.560,D,6.7502
15.766,D,6.7502
15.766,D,6.7608
15.766,D,6.7955
15.766,D,6.7958
15.766,D,6.7960
15.970,D,6.7959
15.970,D,6.7956
15.970,D,6.7952
15.970,D,6.7947
15.970,D,6.7940
16.178,D,6.7934
16.178,D,6.7929
16.178,D,6.7924
16.178,D,6.7921
16.383,D,6.7919
16.383,D,6.7918
16.383,D,6.7917
16.383,D,6.7917
16.383,D,6.7916
16.588,D,6.7916
16.588,D,6.7917
16.588,D,6.7917
16.588,D,6.7917
16.588,D,6.7917
16.793,D,6.7917
16.793,D,6.7917
16.793,D,6.7917
16.793,D,6.7917
16.999,D,6.7917
16.999,D,6.7917
16.999,D,6.7916
16.999,D,6.7916
16.999,D,6.7916
17.204,D,6.7916
17.204,D,6.7915
17.204,D,6.7915
17.204,D,6.7915
17.204,D,6.7916
17.409,D,6.7916
17.409,D,6.7916
17.409,D,6.7916
17.409,D,6.7916
17.409,D,6.7916
17.616,D,6.7916
17.616,D,6.7916
17.616,D,6.7916
17.616,D,6.7916
17.822,D,6.7916
17.822,D,6.7916
17.822,D,6.7916
17.822,D,6.7916
17.822,D,6.7916
18.026,D,6.7916
18.026,D,6.7916
18.026,D,6.7916
18.026,D,6.7916
18.026,D,6.8370
18.229,D,6.8372
18.229,D,6.8372
18.229,D,6.8372
18.229,D,6.8370
18.434,D,6.8367
18.434,D,6.8363
18.434,D,6.8357
18.434,D,6.8351
18.434,D,6.8346
18.640,D,6.8341
18.640,D,6.8337
18.640,D,6.8335
18.640,D,6.8333
18.640,D,6.8332
18.844,D,6.8331
18.844,D,6.8331
18.844,D,6.8331
18.844,D,6.8331
19.056,D,6.8331
19.056,D,6.8331
19.056,D,6.8331
19.056,D,6.8331
19.056,D,6.8331
19.262,D,6.8331
19.262,D,6.8331
19.262,D,6.8331
19.262,D,6.8331
19.262,D,6.8330
19.467,D,6.8330
19.467,D,6.8328
19.467,D,6.8328
19.467,D,6.8328
19.467,D,6.8328
19.672,D,6.8328
19.672,D,6.8329
19.672,D,6.8329
19.672,D,6.8329
19.877,D,6.8329
19.877,D,6.8329
19.877,D,6.8329
19.877,D,6.8329
19.877,D,6.8329
20.083,D,6.8329
20.083,D,6.8328
20.083,D,6.8328
20.083,D,6.8328
20.083,D,6.8328
20.289,D,6.8328
20.289,D,6.8328
20.289,D,6.8328
20.289,D,6.8328
20.289,D,6.8328
20.496,D,6.8329
20.496,D,6.8668
20.496,D,6.8778
20.496,D,6.8783
20.709,D,6.8784
20.709,D,6.8782
20.709,D,6.8779
20.709,D,6.8775
20.709,D,6.8770
20.916,D,6.8764
20.916,D,6.8759
20.916,D,6.8754
20.916,D,6.8750
20.916,D,6.8747
21.121,D,6.8744
21.121,D,6.8743
21.121,D,6.8742
21.121,D,6.8741
21.121,D,6.8741
21.324,D,6.8741
21.324,D,6.8741
21.324,D,6.8742
21.324,D,6.8742
21.528,D,6.8742
21.528,D,6.8742
21.528,D,6.8742
21.528,D,6.8742
21.528,D,6.8742
21.730,D,6.8741
21.730,D,6.8741
21.730,D,6.8741
21.730,D,6.8739
21.730,D,6.8739
21.934,D,6.8739
21.934,D,6.8739
21.934,D,6.8739
21.934,D,6.8739
22.138,D,6.8739
22.138,D,6.8740
22.138,D,6.8740
22.138,D,6.8740
22.138,D,6.8740
22.345,D,6.8740
22.345,D,6.8739
22.345,D,6.8739
22.345,D,6.8739
22.345,D,6.8739
22.545,D,6.8739
22.545,D,6.8739
22.545,D,6.8739
22.545,D,6.8739
22.748,D,6.8739
22.749,D,6.8739
22.749,D,6.8739
22.749,D,6.8739
22.749,D,6.8990
22.950,D,6.9189
22.950,D,6.9192
22.950,D,6.9192
22.950,D,6.9191
23.153,D,6.9188
23.153,D,6.9184
23.153,D,6.9179
23.153,D,6.9174
23.153,D,6.9168
23.357,D,6.9163
23.357,D,6.9159
23.357,D,6.9156
23.357,D,6.9153
23.357,D,6.9152
23.561,D,6.9151
23.561,D,6.9150
23.561,D,6.9150
23.561,D,6.9150
23.767,D,6.9150
23.767,D,6.9150
23.767,D,6.9150
23.767,D,6.9150
23.767,D,6.9151
23.970,D,6.9151
23.970,D,6.9151
23.970,D,6.9150
23.970,D,6.9150
23.970,D,6.9150
24.175,D,6.9149
24.175,D,6.9148
24.175,D,6.9147
24.175,D,6.9147
24.382,D,6.9147
24.382,D,6.9147
24.382,D,6.9148
24.382,D,6.9148
24.382,D,6.9148
24.588,D,6.9148
24.588,D,6.9148
24.588,D,6.9148
24.588,D,6.9148
24.588,D,6.9148
24.795,D,6.9148
24.795,D,6.9148
24.795,D,6.9148
24.795,D,6.9147
24.795,D,6.9147
25.002,D,6.9147
25.002,D,6.9147
25.002,D,6.9147
25.002,D,6.9147
25.209,D,6.9147
25.209,D,6.9147
25.209,D,6.9369
25.209,D,6.9598
25.209,D,6.9600
25.416,D,6.9600
25.416,D,6.9599
25.416,D,6.9596
25.416,D,6.9592
25.416,D,6.9588
25.621,D,6.9583
25.621,D,6.9577
25.621,D,6.9573
25.621,D,6.9568
25.621,D,6.9565
25.826,D,6.9562
25.826,D,6.9560
25.826,D,6.9559
25.826,D,6.9559
26.031,D,6.9558
26.031,D,6.9558
26.031,D,6.9559
26.031,D,6.9559
26.031,D,6.9559
26.237,D,6.9559
26.237,D,6.9560
26.237,D,6.9560
26.237,D,6.9560
26.237,D,6.9560
26.443,D,6.9560
26.443,D,6.9559
26.443,D,6.9559
26.443,D,6.9559
26.649,D,6.9558
26.649,D,6.9557
26.649,D,6.9557
26.649,D,6.9557
26.649,D,6.9557
26.856,D,6.9557
26.856,D,6.9557
26.856,D,6.9557
26.856,D,6.9557
26.856,D,6.9557
27.057,D,6.9557
27.057,D,6.9557
27.057,D,6.9557
27.057,D,6.9557
27.263,D,6.9557
27.263,D,6.9557
27.263,D,6.9557
27.263,D,6.9557
27.263,D,6.9557
27.469,D,6.9557
27.469,D,6.9557
27.469,D,6.9557
27.469,D,6.9557
27.469,D,6.9693
27.675,D,7.0012
27.675,D,7.0013
27.675,D,7.0013
27.675,D,7.0011
27.675,D,7.0009
27.881,D,7.0006
27.881,D,7.0002
27.881,D,6.9997
27.881,D,6.9991
28.087,D,6.9987
28.087,D,6.9982
28.087,D,6.9979
28.087,D,6.9976
28.087,D,6.9974
28.294,D,6.9973
28.294,D,6.9973
28.294,D,6.9972
28.294,D,6.9972
28.294,D,6.9973
28.500,D,6.9973
28.500,D,6.9973
28.500,D,6.9974
28.500,D,6.9974
28.707,D,6.9974
28.707,D,6.9975
28.707,D,6.9975
28.707,D,6.9975
28.707,D,6.9974
28.913,D,6.9974
28.913,D,6.9974
28.913,D,6.9974
28.913,D,6.9973
28.913,D,6.9973
29.118,D,6.9973
29.118,D,6.9973
29.118,D,6.9973
29.118,D,6.9973
29.118,D,6.9973
29.321,D,6.9973
29.322,D,6.9973
29.322,D,6.9973
29.322,D,6.9973
29.527,D,6.9973
29.527,D,6.9972
29.527,D,6.9971
29.527,D,6.9971
29.527,D,6.9971
29.732,D,6.9971
29.732,D,6.9971
29.732,D,6.9971
29.732,D,6.9970
29.732,D,6.9970
29.939,D,6.9971
29.939,D,6.9971
29.939,D,7.0424
29.939,D,7.0426
30.146,D,7.0425
30.146,D,7.0422
30.146,D,7.0419
30.146,D,7.0416
30.146,D,7.0413
30.351,D,7.0408
30.351,D,7.0403
30.351,D,7.0398
30.351,D,7.0394
30.351,D,7.0390
30.554,D,7.0387
30.554,D,7.0384
30.554,D,7.0383
30.554,D,7.0382
30.760,D,7.0381
30.760,D,7.0381
30.760,D,7.0381
30.760,D,7.0381
30.760,D,7.0381
30.961,D,7.0381
30.961,D,7.0382
30.961,D,7.0382
30.961,D,7.0382
30.961,D,7.0382
31.166,D,7.0382
31.166,D,7.0382
31.166,D,7.0382
31.166,D,7.0381
31.166,D,7.0381
31.373,D,7.0381
31.373,D,7.0380
31.373,D,7.0380
31.373,D,7.0380
31.580,D,7.0380
31.580,D,7.0380
31.580,D,7.0380
31.580,D,7.0381
31.580,D,7.0381
31.785,D,7.0381
31.785,D,7.0381
31.785,D,7.0381
31.785,D,7.0381
31.785,D,7.0381
31.991,D,7.0381
31.991,D,7.0381
31.991,D,7.0381
31.991,D,7.0381
32.197,D,7.0381
32.197,D,7.0381
32.197,D,7.0381
32.197,D,7.0381
32.197,D,7.0381
32.402,D,7.0720
32.402,D,7.0833
32.402,D,7.0835
32.402,D,7.0835
32.402,D,7.0832
32.608,D,7.0829
32.608,D,7.0826
32.608,D,7.0822
32.608,D,7.0817
32.608,D,7.0812
32.813,D,7.0808
32.813,D,7.0804
32.813,D,7.0801
32.813,D,7.0798
33.019,D,7.0796
33.019,D,7.0795
33.019,D,7.0794
33.019,D,7.0794
33.019,D,7.0794
33.225,D,7.0794
33.225,D,7.0794
33.225,D,7.0794
33.225,D,7.0794
33.225,D,7.0794
33.428,D,7.0795
33.429,D,7.0795
33.429,D,7.0795
33.429,D,7.0794
33.630,D,7.0794
33.631,D,7.0794
33.631,D,7.0793
33.631,D,7.0792
33.631,D,7.0792
33.833,D,7.0792
33.833,D,7.0792
33.833,D,7.0792
33.833,D,7.0792
33.833,D,7.0792
34.036,D,7.0792
34.036,D,7.0793
34.036,D,7.0793
34.036,D,7.0793
34.238,D,7.0793
34.238,D,7.0793
34.238,D,7.0793
34.238,D,7.0792
34.238,D,7.0792
34.438,D,7.0792
34.438,D,7.0792
34.438,D,7.0792
34.438,D,7.0792
34.642,D,7.0792
34.642,D,7.0792
34.642,D,7.0792
34.642,D,7.1015
34.642,D,7.1246
34.845,D,7.1248
34.845,D,7.1248
34.845,D,7.1244
34.845,D,7.1241
34.845,D,7.1238
35.058,D,7.1234
35.058,D,7.1230
35.058,D,7.1225
35.058,D,7.1221
35.058,D,7.1217
35.266,D,7.1213
35.266,D,7.1210
35.266,D,7.1208
35.266,D,7.1206
35.476,D,7.1205
35.476,D,7.1204
35.476,D,7.1203
35.476,D,7.1203
35.476,D,7.1203
35.683,D,7.1203
35.683,D,7.1203
35.683,D,7.1203
35.683,D,7.1203
35.683,D,7.1203
35.891,D,7.1203
35.891,D,7.1202
35.891,D,7.1199
35.891,D,7.1197
35.891,D,7.1197
36.098,D,7.1197
36.098,D,7.1197
36.098,D,7.1197
36.098,D,7.1197
36.307,D,7.1197
36.308,D,7.1198
36.308,D,7.1198
36.308,D,7.1198
36.308,D,7.1198
36.515,D,7.1198
36.515,D,7.1198
36.515,D,7.1198
36.515,D,7.1197
36.515,D,7.1197
36.725,D,7.1197
36.725,D,7.1197
36.725,D,7.1197
36.725,D,7.1196
36.725,D,7.1196
36.932,D,7.1196
36.932,D,7.1196
36.932,D,7.1196
36.932,D,7.1196
36.932,D,7.1360
37.138,D,7.1648
37.138,D,7.1651
37.138,D,7.1650
37.138,D,7.1646
37.339,D,7.1643
37.339,D,7.1640
37.339,D,7.1637
37.339,D,7.1633
37.339,D,7.1628
37.542,D,7.1624
37.542,D,7.1620
37.542,D,7.1617
37.542,D,7.1614
37.744,D,7.1612
37.744,D,7.1610
37.744,D,7.1609
37.744,D,7.1608
37.744,D,7.1607
37.946,D,7.1608
37.947,D,7.1608
37.947,D,7.1608
37.947,D,7.1609
37.947,D,7.1609
38.150,D,7.1609
38.150,D,7.1609
38.150,D,7.1609
38.150,D,7.1609
38.351,D,7.1609
38.351,D,7.1609
38.351,D,7.1608
38.351,D,7.1608
38.351,D,7.1608
38.554,D,7.1608
38.554,D,7.1607
38.554,D,7.1607
38.554,D,7.1607
38.554,D,7.1607
38.758,D,7.1607
38.758,D,7.1607
38.758,D,7.1607
38.758,D,7.1608
38.961,D,7.1608
38.961,D,7.1608
38.961,D,7.1608
38.961,D,7.1608
38.961,D,7.1608
39.166,D,7.1608
39.166,D,7.1608
39.166,D,7.1608
39.166,D,7.1608
39.166,D,7.1608
39.372,D,7.1608
39.372,D,7.1608
39.372,D,7.1608
39.372,D,7.2033
39.580,D,7.2064
39.580,D,7.2064
39.580,D,7.2062
39.580,D,7.2058
39.580,D,7.2054
39.789,D,7.2051
39.789,D,7.2047
39.789,D,7.2042
39.789,D,7.2038
39.789,D,7.2034
39.996,D,7.2031
39.996,D,7.2028
39.996,D,7.2026
39.996,D,7.2024
39.996,D,7.2022
40.204,D,7.2021
40.204,D,7.2020
40.204,D,7.2019
40.204,D,7.2020
40.412,D,7.2020
40.412,D,7.2020
40.412,D,7.2021
40.412,D,7.2021
40.412,D,7.2021
40.620,D,7.2021
40.620,D,7.2021
40.620,D,7.2021
40.620,D,7.2020
40.620,D,7.2020
40.828,D,7.2019
40.828,D,7.2019
40.828,D,7.2019
40.828,D,7.2018
40.828,D,7.2018
41.036,D,7.2018
41.036,D,7.2018
41.036,D,7.2018
41.036,D,7.2018
41.241,D,7.2018
41.242,D,7.2018
41.242,D,7.2018
41.242,D,7.2018
41.242,D,7.2018
41.447,D,7.2018
41.447,D,7.2018
41.447,D,7.2018
41.447,D,7.2018
41.447,D,7.2018
41.653,D,7.2018
41.653,D,7.2017
41.653,D,7.2017
41.653,D,7.2019
41.653,D,7.2023
41.855,D,7.2244
41.855,D,7.2470
41.855,D,7.2473
41.855,D,7.2472
42.058,D,7.2468
42.058,D,7.2464
42.058,D,7.2461
42.058,D,7.2458
42.058,D,7.2453
42.262,D,7.2449
42.262,D,7.2445
42.262,D,7.2441
42.262,D,7.2438
42.466,D,7.2436
42.466,D,7.2433
42.466,D,7.2432
42.466,D,7.2431
42.466,D,7.2430
42.667,D,7.2428
42.667,D,7.2428
42.667,D,7.2429
42.667,D,7.2429
42.667,D,7.2429
42.869,D,7.2430
42.869,D,7.2430
42.869,D,7.2430
42.869,D,7.2430
43.071,D,7.2430
43.071,D,7.2429
43.071,D,7.2429
43.071,D,7.2429
43.071,D,7.2428
43.275,D,7.2428
43.275,D,7.2428
43.275,D,7.2428
43.275,D,7.2427
43.275,D,7.2427
43.477,D,7.2427
43.477,D,7.2427
43.477,D,7.2427
43.477,D,7.2427
43.679,D,7.2427
43.679,D,7.2427
43.679,D,7.2427
43.679,D,7.2427
43.679,D,7.2427
43.882,D,7.2427
43.882,D,7.2427
43.882,D,7.2427
43.882,D,7.2427
44.084,D,7.2427
44.084,D,7.2427
44.084,D,7.2427
44.084,D,7.2479
44.287,D,7.2881
44.287,D,7.2886
44.287,D,7.2884
44.287,D,7.2880
44.287,D,7.2875
44.489,D,7.2872
44.489,D,7.2870
44.489,D,7.2866
44.489,D,7.2861
44.490,D,7.2857
44.694,D,7.2853
44.694,D,7.2850
44.694,D,7.2848
44.694,D,7.2845
44.898,D,7.2843
44.898,D,7.2842
44.898,D,7.2841
44.898,D,7.2840
44.898,D,7.2839
45.105,D,7.2839
45.105,D,7.2840
45.105,D,7.2840
45.105,D,7.2840
45.105,D,7.2840
45.313,D,7.2841
45.313,D,7.2841
45.313,D,7.2841
45.313,D,7.2840
45.520,D,7.2840
45.520,D,7.2840
45.520,D,7.2840
45.520,D,7.2839
45.520,D,7.2839
45.728,D,7.2839
45.728,D,7.2839
45.728,D,7.2839
45.728,D,7.2839
45.936,D,7.2839
45.936,D,7.2839
45.936,D,7.2839
45.936,D,7.2839
45.936,D,7.2839
45.936,D,7.2839
46.144,D,7.2839
46.144,D,7.2839
46.144,D,7.2839
46.144,D,7.2839
46.353,D,7.2839
46.353,D,7.2839
46.353,D,7.2839
46.353,D,7.2839
46.353,D,7.2839
46.559,D,7.2839
46.560,D,7.2839
46.560,D,7.3207
46.560,D,7.3292
46.560,D,7.3296
46.766,D,7.3294
46.766,D,7.3289
46.766,D,7.3285
46.766,D,7.3283
46.973,D,7.3279
46.973,D,7.3274
46.973,D,7.3270
46.973,D,7.3266
46.973,D,7.3264
47.176,D,7.3261
47.176,D,7.3259
47.176,D,7.3257
47.176,D,7.3255
47.176,D,7.3254
47.380,D,7.3253
47.380,D,7.3252
47.380,D,7.3252
47.380,D,7.3252
47.380,D,7.3252
47.582,D,7.3253
47.582,D,7.3253
47.582,D,7.3253
47.582,D,7.3253
47.786,D,7.3253
47.786,D,7.3253
47.786,D,7.3253
47.786,D,7.3253
47.786,D,7.3252
47.988,D,7.3252
47.988,D,7.3252
47.988,D,7.3252
47.988,D,7.3251
47.988,D,7.3251
48.191,D,7.3251
48.191,D,7.3251
48.191,D,7.3251
48.191,D,7.3251
48.393,D,7.3251
48.393,D,7.3251
48.393,D,7.3251
48.393,D,7.3251
48.393,D,7.3251
48.596,D,7.3251
48.596,D,7.3249
48.596,D,7.3249
48.596,D,7.3249
48.596,D,7.3249
48.798,D,7.3249
48.798,D,7.3249
48.798,D,7.3250
49.004,D,7.3416
49.004,D,7.3704
49.004,D,7.3708
49.004,D,7.3707
49.004,D,7.3702
49.205,D,7.3697
49.205,D,7.3694
49.205,D,7.3692
49.205,D,7.3688
49.409,D,7.3683
49.409,D,7.3679
49.409,D,7.3676
49.409,D,7.3673
49.409,D,7.3670
49.612,D,7.3668
49.612,D,7.3666
49.612,D,7.3665
49.612,D,7.3664
49.612,D,7.3663
49.814,D,7.3662
49.814,D,7.3663
49.814,D,7.3663
49.814,D,7.3663
50.018,D,7.3663
50.018,D,7.3663
50.018,D,7.3663
50.018,D,7.3663
50.018,D,7.3663
50.219,D,7.3663
50.219,D,7.3662
50.219,D,7.3661
50.219,D,7.3659
50.219,D,7.3658
50.422,D,7.3658
50.422,D,7.3658
50.422,D,7.3658
50.422,D,7.3658
50.626,D,7.3658
50.626,D,7.3658
50.626,D,7.3658
50.626,D,7.3658
50.626,D,7.3658
50.828,D,7.3658
50.828,D,7.3658
50.828,D,7.3657
50.828,D,7.3657
51.031,D,7.3657
51.031,D,7.3657
51.031,D,7.3657
51.031,D,7.3656
51.031,D,7.3656
51.232,D,7.3656
51.232,D,7.3656
51.232,D,7.3656
51.232,D,7.3656
51.232,D,7.3995
51.435,D,7.4110
51.435,D,7.4114
51.435,D,7.4112
51.435,D,7.4107
51.639,D,7.4103
51.639,D,7.4100
51.639,D,7.4097
51.639,D,7.4093
51.639,D,7.4088
51.841,D,7.4084
51.841,D,7.4081
51.841,D,7.4078
51.841,D,7.4075
52.042,D,7.4073
52.042,D,7.4072
52.042,D,7.4070
52.042,D,7.4069
52.042,D,7.4066
52.244,D,7.4065
52.244,D,7.4065
52.244,D,7.4065
52.244,D,7.4064
52.244,D,7.4064
52.448,D,7.4064
52.448,D,7.4063
52.448,D,7.4063
52.448,D,7.4062
52.448,D,7.4061
52.650,D,7.4060
52.650,D,7.4060
52.650,D,7.4060
52.650,D,7.4059
52.855,D,7.4059
52.855,D,7.4059
52.855,D,7.4059
52.855,D,7.4059
52.855,D,7.4059
53.057,D,7.4060
53.057,D,7.4060
53.057,D,7.4060
53.057,D,7.4060
53.057,D,7.4060
53.266,D,7.4060
53.266,D,7.4061
53.266,D,7.4061
53.266,D,7.4061
53.474,D,7.4061
53.474,D,7.4061
53.474,D,7.4061
53.474,D,7.4061
53.474,D,7.4061
53.681,D,7.4061
53.681,D,7.4061
53.681,D,7.4139
53.681,D,7.4516
53.681,D,7.4521
53.891,D,7.4520
53.891,D,7.4514
53.891,D,7.4509
53.891,D,7.4507
53.891,D,7.4504
54.097,D,7.4501
54.097,D,7.4496
54.097,D,7.4492
54.097,D,7.4489
54.307,D,7.4486
54.307,D,7.4484
54.307,D,7.4482
54.307,D,7.4480
54.307,D,7.4479
54.517,D,7.4478
54.517,D,7.4477
54.517,D,7.4477
54.517,D,7.4477
54.517,D,7.4477
54.726,D,7.4478
54.726,D,7.4478
54.726,D,7.4478
54.726,D,7.4479
54.726,D,7.4479
54.932,D,7.4479
54.932,D,7.4479
54.932,D,7.4479
54.932,D,7.4479
54.932,D,7.4479
55.134,D,7.4478
55.134,D,7.4478
55.134,D,7.4478
55.134,D,7.4478
55.335,D,7.4478
55.335,D,7.4478
55.335,D,7.4478
55.335,D,7.4478
55.335,D,7.4478
55.538,D,7.4478
55.538,D,7.4479
55.538,D,7.4479
55.538,D,7.4479
55.742,D,7.4479
55.742,D,7.4479
