t_s,status,grams
58.252,D,55.6593
58.252,D,55.6593
58.252,D,55.6593
58.252,D,55.6593
58.454,D,55.6593
58.454,D,55.6593
58.454,D,55.6593
58.454,D,55.6593
58.657,D,55.6593
58.657,D,55.6593
58.657,D,55.6593
58.657,D,55.6593
58.657,D,55.6593
58.859,D,55.6593
58.859,D,55.6593
58.859,D,55.6593
58.859,D,55.6593
59.064,D,55.6593
59.064,D,55.6593
59.064,D,55.6593
59.064,D,55.6593
59.064,D,55.6593
59.269,D,55.6593
59.269,D,55.6593
59.269,D,55.6593
59.269,D,55.6593
59.269,D,55.6592
59.474,D,55.6592
59.474,D,55.6592
59.474,D,55.6592
59.474,D,55.6862
59.474,D,55.7033
59.677,D,55.7044
59.678,D,55.7048
59.678,D,55.7047
59.678,D,55.7044
59.881,D,55.7040
59.882,D,55.7037
59.882,D,55.7035
59.882,D,55.7032
59.882,D,55.7030
60.083,D,55.7027
60.083,D,55.7025
60.083,D,55.7024
60.083,D,55.7022
