t_s,status,grams
11.873,D,-0.0007
11.873,D,-0.0007
11.873,D,-0.0007
11.873,D,-0.0008
12.082,D,-0.0008
12.082,D,-0.0008
12.082,D,-0.0008
12.082,D,-0.0008
12.082,D,-0.0008
12.287,D,-0.0009
12.287,D,-0.0009
12.287,D,-0.0009
12.287,D,-0.0009
12.489,D,-0.0009
12.489,D,-0.0009
12.489,D,-0.0009
12.489,D,-0.0009
12.489,D,-0.0009
12.691,D,-0.0009
12.691,D,-0.0009
12.691,D,-0.0009
12.691,D,-0.0009
12.691,D,-0.0009
12.896,D,-0.0009
12.896,D,-0.0009
12.896,D,-0.0009
12.896,D,-0.0009
12.896,D,-0.0009
13.096,D,-0.0009
13.096,D,-0.0009
13.096,D,-0.0009
13.096,D,-0.0009
13.300,D,-0.0010
13.300,D,-0.0010
13.300,D,-0.0010
13.300,D,-0.0010
13.300,D,-0.0010
13.501,D,-0.0010
13.501,D,-0.0010
13.501,D,-0.0010
13.501,D,-0.0010
13.705,D,-0.0010
13.705,D,-0.0010
13.705,D,-0.0010
13.705,D,-0.0010
13.705,D,-0.0010
13.905,D,-0.0010
13.905,D,-0.0010
13.905,D,-0.0010
13.905,D,-0.0010
14.114,D,-0.0010
14.114,D,-0.0010
14.114,D,-0.0010
14.114,D,-0.0010
14.114,D,-0.0010
14.322,D,-0.0010
14.322,D,-0.0010
14.322,D,-0.0010
14.322,D,-0.0010
14.322,D,-0.0010
14.529,D,-0.0010
14.529,D,-0.0010
14.529,D,-0.0010
14.529,D,-0.0010
14.529,D,-0.0010
14.735,D,-0.0010
14.735,D,-0.0010
14.735,D,-0.0010
14.735,D,-0.0011
14.735,D,-0.0011
14.942,D,-0.0011
14.943,D,0.0283
14.943,D,0.0356
14.943,D,0.0363
15.148,D,0.0363
15.148,D,0.0360
15.148,D,0.0357
15.148,D,0.0354
15.148,D,0.0351
15.355,D,0.0348
15.355,D,0.0346
15.355,D,0.0344
15.355,D,0.0342
15.355,D,0.0340
15.563,D,0.0339
15.563,D,0.0338
15.563,D,0.0337
15.563,D,0.0337
15.563,D,0.0336
15.770,D,0.0336
15.770,D,0.0334
15.770,D,0.0334
15.770,D,0.0333
15.978,D,0.0333
15.978,D,0.0333
15.978,D,0.0333
15.978,D,0.0333
15.978,D,0.0333
16.184,D,0.0333
16.184,D,0.0333
16.184,D,0.0333
16.184,D,0.0333
16.184,D,0.0333
16.391,D,0.0333
16.391,D,0.0333
16.391,D,0.0333
16.391,D,0.0333
16.594,D,0.0332
16.594,D,0.0332
16.594,D,0.0332
16.594,D,0.0332
16.594,D,0.0332
16.800,D,0.0332
16.800,D,0.0332
16.800,D,0.0332
16.800,D,0.0332
16.800,D,0.0332
17.004,D,0.0332
17.005,D,0.0332
17.005,D,0.0332
17.005,D,0.0332
17.219,D,0.0332
17.219,D,0.0332
17.219,D,0.0332
17.219,D,0.0332
17.219,D,0.0332
17.420,D,0.0332
17.421,D,0.0332
17.421,D,0.0332
17.421,D,0.0332
17.421,D,0.0332
17.623,D,0.0332
17.623,D,0.0332
17.623,D,0.0332
17.623,D,0.0332
17.623,D,0.0369
17.826,D,0.0971
