t_s,status,grams
41.397,D,14.9756
41.397,D,14.9754
41.397,D,14.9753
41.599,D,14.9752
41.599,D,14.9751
41.599,D,14.9750
41.599,D,14.9749
41.599,D,14.9745
41.802,D,14.9742
41.802,D,14.9741
41.802,D,14.9741
41.802,D,14.9741
42.004,D,14.9741
42.004,D,14.9741
42.004,D,14.9741
42.004,D,14.9741
42.004,D,14.9740
42.208,D,14.9740
42.209,D,14.9740
42.209,D,14.9740
42.209,D,14.9740
42.209,D,14.9740
42.411,D,14.9740
42.411,D,14.9740
42.411,D,14.9740
42.411,D,14.9740
42.627,D,14.9740
42.627,D,14.9741
42.627,D,14.9741
42.627,D,14.9741
42.627,D,14.9741
42.829,D,14.9741
42.829,D,14.9741
42.829,D,14.9741
42.829,D,14.9741
42.829,D,14.9741
43.032,D,14.9741
43.032,D,14.9741
43.032,D,14.9741
43.032,D,14.9741
43.234,D,14.9741
43.234,D,14.9741
43.234,D,14.9740
43.234,D,14.9740
43.234,D,14.9740
43.438,D,14.9740
43.438,D,14.9740
43.438,D,14.9740
43.438,D,15.0107
43.438,D,15.0193
43.645,D,15.0196
43.645,D,15.0195
43.645,D,15.0189
43.645,D,15.0183
43.852,D,15.0178
43.852,D,15.0176
43.852,D,15.0173
43.852,D,15.0171
43.852,D,15.0168
44.058,D,15.0165
44.058,D,15.0163
44.058,D,15.0162
44.058,D,15.0161
44.058,D,15.0160
44.265,D,15.0159
44.265,D,15.0158
44.265,D,15.0156
44.265,D,15.0156
44.265,D,15.0155
44.472,D,15.0155
44.472,D,15.0155
44.472,D,15.0155
44.472,D,15.0155
44.678,D,15.0155
44.679,D,15.0155
44.679,D,15.0155
44.679,D,15.0155
44.679,D,15.0155
44.886,D,15.0155
44.886,D,15.0155
44.886,D,15.0155
44.886,D,15.0155
44.886,D,15.0155
45.093,D,15.0155
45.093,D,15.0155
45.093,D,15.0155
45.093,D,15.0155
45.093,D,15.0155
45.301,D,15.0155
45.301,D,15.0154
45.301,D,15.0153
45.301,D,15.0153
45.506,D,15.0153
45.506,D,15.0153
45.506,D,15.0153
45.506,D,15.0153
45.506,D,15.0153
45.711,D,15.0153
45.711,D,15.0153
45.711,D,15.0153
45.711,D,15.0153
45.711,D,15.0153
45.912,D,15.0153
45.912,D,15.0153
45.912,D,15.0153
45.912,D,15.0153
46.113,D,15.0154
46.113,D,15.0609
46.113,D,15.0612
46.113,D,15.0611
46.113,D,15.0606
46.316,D,15.0600
46.316,D,15.0595
46.316,D,15.0591
46.316,D,15.0588
46.520,D,15.0586
46.520,D,15.0583
46.520,D,15.0580
46.520,D,15.0578
46.520,D,15.0576
46.723,D,15.0574
46.723,D,15.0573
46.723,D,15.0572
46.723,D,15.0571
46.723,D,15.0570
46.924,D,15.0568
46.924,D,15.0567
46.924,D,15.0566
46.924,D,15.0566
47.128,D,15.0566
47.128,D,15.0566
47.128,D,15.0566
47.128,D,15.0566
47.128,D,15.0566
47.332,D,15.0566
47.332,D,15.0566
47.332,D,15.0566
47.332,D,15.0566
47.332,D,15.0566
47.533,D,15.0566
47.533,D,15.0566
47.533,D,15.0566
47.533,D,15.0566
47.742,D,15.0566
47.742,D,15.0566
47.742,D,15.0566
47.742,D,15.0567
47.742,D,15.0567
47.951,D,15.0567
47.951,D,15.0567
47.951,D,15.0567
47.951,D,15.0567
47.951,D,15.0567
48.160,D,15.0567
48.160,D,15.0567
48.160,D,15.0567
48.160,D,15.0567
48.160,D,15.0567
48.368,D,15.0567
48.368,D,15.0567
48.368,D,15.0567
48.368,D,15.0567
48.578,D,15.0567
48.578,D,15.0567
48.578,D,15.0567
48.578,D,15.0619
48.578,D,15.1019
48.787,D,15.1024
48.787,D,15.1022
48.787,D,15.1016
48.787,D,15.1010
48.787,D,15.1005
48.997,D,15.1001
48.997,D,15.0999
48.997,D,15.0996
48.997,D,15.0994
48.997,D,15.0991
49.207,D,15.0988
49.207,D,15.0986
49.207,D,15.0985
49.207,D,15.0984
49.207,D,15.0983
49.413,D,15.0983
49.413,D,15.0981
49.413,D,15.0980
49.413,D,15.0979
49.617,D,15.0979
49.617,D,15.0978
49.617,D,15.0978
49.617,D,15.0978
49.617,D,15.0978
49.818,D,15.0978
49.818,D,15.0979
49.818,D,15.0979
49.818,D,15.0979
50.021,D,15.0979
50.021,D,15.0979
50.021,D,15.0979
50.021,D,15.0979
50.021,D,15.0979
50.227,D,15.0978
50.227,D,15.0977
50.227,D,15.0976
50.227,D,15.0976
50.227,D,15.0976
50.430,D,15.0976
50.430,D,15.0976
50.430,D,15.0976
50.430,D,15.0976
50.430,D,15.0976
50.630,D,15.0976
50.631,D,15.0976
50.631,D,15.0975
50.631,D,15.0975
50.832,D,15.0975
50.832,D,15.0975
50.832,D,15.0975
50.832,D,15.0975
50.832,D,15.0975
51.035,D,15.0974
51.035,D,15.0974
51.035,D,15.0974
51.035,D,15.0974
51.035,D,15.0974
51.236,D,15.1139
51.236,D,15.1430
51.236,D,15.1433
51.236,D,15.1430
51.438,D,15.1425
51.438,D,15.1419
51.438,D,15.1414
51.438,D,15.1411
51.438,D,15.1409
51.647,D,15.1407
51.647,D,15.1404
51.647,D,15.1402
51.647,D,15.1400
51.856,D,15.1399
51.856,D,15.1398
51.856,D,15.1397
51.856,D,15.1396
51.856,D,15.1396
52.065,D,15.1393
52.065,D,15.1393
52.065,D,15.1393
52.065,D,15.1395
52.065,D,15.1396
52.273,D,15.1396
52.273,D,15.1397
52.273,D,15.1396
52.273,D,15.1396
52.273,D,15.1395
52.480,D,15.1394
52.480,D,15.1392
52.481,D,15.1390
52.481,D,15.1389
52.481,D,15.1390
52.688,D,15.1390
52.688,D,15.1390
52.688,D,15.1390
52.688,D,15.1390
52.896,D,15.1390
52.896,D,15.1390
52.896,D,15.1390
52.896,D,15.1391
52.896,D,15.1391
53.103,D,15.1391
53.103,D,15.1391
53.103,D,15.1391
53.103,D,15.1392
53.103,D,15.1392
53.312,D,15.1392
53.312,D,15.1392
53.312,D,15.1392
53.312,D,15.1392
53.312,D,15.1392
53.519,D,15.1392
53.519,D,15.1392
53.519,D,15.1392
53.519,D,15.1392
53.725,D,15.1392
53.725,D,15.1392
53.725,D,15.1393
53.725,D,15.1586
53.725,D,15.1847
53.927,D,15.1850
53.927,D,15.1848
53.927,D,15.1843
53.927,D,15.1837
53.927,D,15.1832
54.128,D,15.1828
54.128,D,15.1826
54.128,D,15.1824
54.128,D,15.1821
54.330,D,15.1819
54.330,D,15.1817
54.330,D,15.1815
54.330,D,15.1814
54.330,D,15.1813
54.531,D,15.1813
54.531,D,15.1812
54.531,D,15.1810
54.531,D,15.1809
54.733,D,15.1808
54.733,D,15.1807
54.733,D,15.1806
54.733,D,15.1806
54.733,D,15.1806
54.936,D,15.1807
54.936,D,15.1807
54.936,D,15.1807
54.936,D,15.1806
54.936,D,15.1806
55.140,D,15.1807
55.140,D,15.1807
55.140,D,15.1807
55.140,D,15.1807
55.342,D,15.1806
55.342,D,15.1806
55.342,D,15.1806
55.342,D,15.1806
55.342,D,15.1806
55.545,D,15.1806
