t_ms,mass_g,status
521,40.4365,D
521,40.4365,D
521,40.4365,D
521,40.4365,D
521,40.4365,D
521,40.4365,D
521,40.4365,D
521,40.4365,D
521,40.4365,D
521,40.4365,D
521,40.4364,D
1028,40.4364,D
1028,40.4364,D
1028,40.4364,D
1028,40.4364,D
1028,40.4364,D
1028,40.4364,D
1028,40.4364,D
1028,40.4364,D
1028,40.4364,D
1028,40.4364,D
1028,40.4364,D
1028,40.4434,D
1535,40.4777,D
1535,40.4783,D
1535,40.4783,D
1535,40.4780,D
1535,40.4778,D
1535,40.4775,D
1535,40.4771,D
1535,40.4767,D
1535,40.4764,D
1535,40.4762,D
1535,40.4760,D
1535,40.4758,D
2043,40.4756,D
2043,40.4755,D
2043,40.4753,D
2043,40.4753,D
2043,40.4752,D
2043,40.4751,D
2043,40.4749,D
2043,40.4749,D
2043,40.4748,D
2043,40.4748,D
2043,40.4748,D
2043,40.4748,D
2545,40.4748,D
2545,40.4747,D
2545,40.4747,D
2545,40.4747,D
2545,40.4747,D
2545,40.4747,D
2545,40.4747,D
2545,40.4747,D
2545,40.4747,D
2545,40.4747,D
2545,40.4747,D
3048,40.4747,D
3048,40.4747,D
3048,40.4747,D
3048,40.4746,D
3048,40.4746,D
3048,40.4746,D
3048,40.4746,D
3048,40.4746,D
3048,40.4746,D
3048,40.4746,D
3048,40.4746,D
3048,40.4746,D
3552,40.4746,D
3552,40.4746,D
3552,40.4746,D
3552,40.4746,D
3552,40.4746,D
3552,40.4746,D
3552,40.4746,D
3552,40.4746,D
3552,40.4746,D
3552,40.4746,D
3552,40.4746,D
4054,40.4745,D
4054,40.4745,D
4054,40.4745,D
4054,40.4745,D
4054,40.4745,D
4054,40.4892,D
4054,40.5151,D
4054,40.5164,D
4054,40.5163,D
4054,40.5160,D
4054,40.5158,D
4054,40.5155,D
4567,40.5151,D
4567,40.5147,D
4567,40.5144,D
4567,40.5141,D
4567,40.5139,D
4567,40.5138,D
4567,40.5136,D
4567,40.5135,D
4567,40.5133,D
4567,40.5132,D
4567,40.5131,D
4567,40.5131,D
5075,40.5129,D
5075,40.5128,D
5075,40.5128,D
5075,40.5127,D
5075,40.5127,D
5075,40.5127,D
5075,40.5127,D
5075,40.5126,D
5075,40.5125,D
5075,40.5125,D
5075,40.5125,D
5582,40.5125,D
5582,40.5125,D
5582,40.5125,D
5582,40.5125,D
5582,40.5125,D
5582,40.5125,D
5582,40.5125,D
5582,40.5125,D
5582,40.5125,D
5582,40.5125,D
5582,40.5125,D
5582,40.5125,D
6090,40.5125,D
6090,40.5125,D
6090,40.5125,D
6090,40.5125,D
6090,40.5125,D
6090,40.5125,D
6090,40.5125,D
6090,40.5125,D
6090,40.5125,D
6090,40.5125,D
6090,40.5125,D
6090,40.5125,D
6593,40.5125,D
6593,40.5125,D
6593,40.5125,D
6593,40.5125,D
6593,40.5125,D
6593,40.5125,D
6593,40.5125,D
6593,40.5125,D
6593,40.5125,D
6593,40.5125,D
6593,40.5353,D
