t_ms,mass_g,status
10119,5.6027,D
10229,5.6027,D
10229,5.6027,D
10338,5.6027,D
10338,5.6027,D
10338,5.6027,D
10448,5.6027,D
10448,5.6026,D
10563,5.6026,D
10563,5.6026,D
10563,5.6026,D
10676,5.6026,D
10676,5.6026,D
10676,5.6026,D
10787,5.6026,D
10787,5.6026,D
10900,5.6026,D
10900,5.6026,D
10900,5.6026,D
11012,5.6026,D
11012,5.6026,D
11124,5.6026,D
11124,5.6026,D
11124,5.6026,D
11237,5.6026,D
11237,5.6026,D
11348,5.6026,D
11348,5.6026,D
11348,5.6026,D
11460,5.6026,D
11460,5.6026,D
11571,5.6026,D
11572,5.6025,D
11572,5.6025,D
11683,5.6025,D
11683,5.6025,D
11683,5.6025,D
11795,5.6025,D
11795,5.6025,D
11908,5.6025,D
11908,5.6025,D
11908,5.6025,D
12020,5.6025,D
12020,5.6025,D
12132,5.6025,D
12133,5.6025,D
12133,5.6025,D
12245,5.6025,D
12245,5.6025,D
12359,5.6025,D
12359,5.6025,D
12359,5.6025,D
12471,5.6025,D
12471,5.6025,D
12583,5.6024,D
12583,5.6024,D
12583,5.6024,D
12693,5.6024,D
12693,5.6024,D
12693,5.6024,D
12804,5.6024,D
12804,5.6024,D
12914,5.6024,D
12914,5.6024,D
12915,5.6024,D
13025,5.6024,D
13025,5.6024,D
13134,5.6024,D
13134,5.6024,D
13134,5.6024,D
13243,5.6024,D
13243,5.6024,D
13352,5.6024,D
13352,5.6024,D
13352,5.6024,D
13463,5.6024,D
13463,5.6024,D
13571,5.6024,D
13571,5.6024,D
13571,5.6024,D
13681,5.6023,D
13681,5.6023,D
13792,5.6023,D
13792,5.6023,D
13792,5.6022,D
13902,5.6022,D
13902,5.6022,D
14012,5.6022,D
14012,5.6022,D
14012,5.6022,D
14122,5.6022,D
14122,5.6022,D
14231,5.6022,D
14231,5.6022,D
14231,5.6022,D
14340,5.6022,D
14340,5.6022,D
14450,5.6022,D
14451,5.6022,D
14451,5.6020,D
14562,5.6020,D
14563,5.6020,D
14563,5.6020,D
14676,5.6020,D
14676,5.6020,D
14788,5.6020,D
14789,5.6020,D
14789,5.6020,D
14901,5.6020,D
14901,5.6020,D
15013,5.6020,D
15013,5.6020,D
15014,5.6020,D
15127,5.6020,D
15127,5.6019,D
15238,5.6019,D
15238,5.6019,D
15238,5.6019,D
15351,5.6019,D
15351,5.6019,D
15351,5.6019,D
15464,5.6019,D
15464,5.6019,D
15577,5.6019,D
15577,5.6019,D
15577,5.6019,D
15688,5.6019,D
15688,5.6019,D
15801,5.6019,D
15801,5.6019,D
15801,5.6019,D
15913,5.6019,D
15913,5.6019,D
16025,5.6019,D
16025,5.6019,D
16025,5.6019,D
16138,5.6018,D
16138,5.6018,D
16251,5.6018,D
16251,5.6017,D
16251,5.6017,D
16363,5.6017,D
16363,5.6017,D
16363,5.6017,D
16476,5.6017,D
16476,5.6017,D
16587,5.6017,D
16587,5.6017,D
16587,5.6017,D
16696,5.6016,D
16696,5.6016,D
16805,5.6016,D
16805,5.6016,D
16805,5.6016,D
16917,5.6016,D
16917,5.6016,D
17029,5.6016,D
17029,5.6016,D
17029,5.6016,D
17138,5.6016,D
17138,5.6016,D
17249,5.6016,D
17249,5.6016,D
17249,5.6016,D
17360,5.6016,D
17360,5.6016,D
17470,5.6016,D
17470,5.6016,D
17470,5.6016,D
17579,5.6015,D
17579,5.6015,D
17579,5.6015,D
17688,5.6015,D
17688,5.6015,D
17797,5.6015,D
17797,5.6015,D
17797,5.6015,D
17907,5.6015,D
17907,5.6015,D
18016,5.6015,D
18016,5.6015,D
18016,5.6015,D
18126,5.6015,D
18126,5.6015,D
18235,5.6015,D
18235,5.6014,D
18235,5.6014,D
18344,5.6014,D
18344,5.6014,D
18454,5.6014,D
18454,5.6014,D
18454,5.6014,D
18565,5.6014,D
18565,5.6014,D
18676,5.6014,D
18676,5.6014,D
18676,5.6014,D
18785,5.6014,D
18786,5.6013,D
18896,5.6013,D
18896,5.6013,D
18896,5.6013,D
19006,5.6013,D
19006,5.6013,D
19116,5.6013,D
19117,5.6013,D
19117,5.6013,D
19227,5.6013,D
19227,5.6013,D
19335,5.6013,D
19335,5.6012,D
19335,5.6012,D
19446,5.6012,D
19446,5.6012,D
19555,5.6012,D
19556,5.6012,D
19556,5.6012,D
19666,5.6012,D
19666,5.6011,D
19775,5.6011,D
19776,5.6011,D
19776,5.6011,D
19886,5.6011,D
19886,5.6011,D
19997,5.6011,D
19997,5.6011,D
19997,5.6011,D
20108,5.6011,D
20108,5.6011,D
20217,5.6011,D
20217,5.6011,D
20218,5.6011,D
20327,5.6011,D
20328,5.6011,D
20437,5.6011,D
20438,5.6011,D
20438,5.6011,D
20546,5.6011,D
20546,5.6011,D
20660,5.6011,D
20660,5.6011,D
20660,5.6011,D
20774,5.6010,D
20774,5.6010,D
20774,5.6010,D
20884,5.6010,D
20885,5.6010,D
20997,5.6010,D
20997,5.6010,D
20997,5.6010,D
21110,5.6010,D
21110,5.6010,D
21223,5.6010,D
21223,5.6010,D
21223,5.6010,D
21335,5.6010,D
21336,5.6010,D
21336,5.6010,D
21447,5.6009,D
21447,5.6009,D
21560,5.6009,D
21560,5.6009,D
21560,5.6009,D
21673,5.6009,D
21673,5.6009,D
21785,5.6009,D
21785,5.6009,D
21785,5.6009,D
21897,5.6009,D
21897,5.6009,D
22010,5.6009,D
22010,5.6009,D
22010,5.6009,D
22124,5.6009,D
22124,5.6009,D
22124,5.6009,D
22236,5.6009,D
22236,5.6008,D
22348,5.6008,D
22348,5.6008,D
22348,5.6008,D
22460,5.6008,D
22461,5.6008,D
22573,5.6008,D
22573,5.6008,D
22573,5.6008,D
22683,5.6008,D
22683,5.6008,D
22794,5.6008,D
22794,5.6008,D
22794,5.6008,D
22903,5.6008,D
22904,5.6008,D
23012,5.6008,D
23012,5.6007,D
23012,5.6007,D
23122,5.6007,D
23122,5.6007,D
23233,5.6007,D
23233,5.6006,D
23233,5.6005,D
23344,5.6005,D
23344,5.6005,D
23455,5.6005,D
23455,5.6005,D
23455,5.6005,D
23565,5.6005,D
23565,5.6005,D
23565,5.6005,D
23674,5.6005,D
23674,5.6005,D
23784,5.6005,D
23784,5.6005,D
23784,5.6005,D
23893,5.6005,D
23894,5.6005,D
24001,5.6005,D
24001,5.6005,D
24001,5.6005,D
24110,5.6005,D
24111,5.6005,D
24220,5.6005,D
24220,5.6005,D
24220,5.6005,D
24330,5.6005,D
24330,5.6005,D
24440,5.6005,D
24441,5.6005,D
24441,5.6005,D
24552,5.6005,D
24552,5.6005,D
24664,5.6005,D
24664,5.6005,D
24664,5.6005,D
24773,5.6004,D
24773,5.6004,D
24883,5.6004,D
24884,5.6004,D
24884,5.6004,D
24994,5.6004,D
24994,5.6004,D
25103,5.6004,D
25103,5.6004,D
25103,5.6004,D
25214,5.6004,D
25214,5.6004,D
25325,5.6004,D
25325,5.6004,D
25325,5.6004,D
25437,5.6004,D
25437,5.6004,D
25549,5.6004,D
25549,5.6004,D
25549,5.6004,D
25660,5.6004,D
25660,5.6004,D
25660,5.6004,D
25771,5.6004,D
25771,5.6004,D
25882,5.6004,D
25882,5.6004,D
25882,5.6004,D
25994,5.6004,D
25994,5.6004,D
26102,5.6004,D
26102,5.6004,D
26102,5.6004,D
26213,5.6004,D
26213,5.6004,D
26324,5.6004,D
26436,5.6004,S
26436,5.6004,S
26436,5.6004,S
26548,5.6004,S
26548,0.0000,S
26659,0.0000,S
26659,0.0000,S
26770,0.0000,S
26770,0.0000,D
26770,0.0000,D
26882,0.0000,D
26882,0.0000,D
26993,0.0000,D
26993,0.0000,D
26994,0.0000,D
27101,0.0000,D
27101,0.0000,D
27212,0.0000,D
27212,0.0000,D
27212,0.0000,D
27324,0.0000,D
27324,0.0000,D
27324,0.0000,D
27435,0.0000,D
27435,0.0000,D
27546,0.0000,D
27546,0.0000,D
27658,0.0000,D
27658,0.0000,D
27658,0.0000,D
27769,0.0000,D
27769,0.0000,D
27769,0.0000,D
27880,0.0000,D
27880,0.0000,D
27992,0.0000,D
27992,0.0000,D
27992,0.0000,D
28101,0.0000,D
28101,0.0000,D
28212,0.0000,D
28212,0.0000,D
28212,0.0000,D
28322,0.0000,D
28322,0.0000,D
28433,0.0000,D
28433,0.0000,D
28433,0.0000,D
28543,0.0000,D
28544,0.0000,D
28656,0.0000,D
28656,0.0000,D
28656,0.0000,D
28766,0.0000,D
28766,0.0000,D
28766,0.0000,D
28877,0.0000,D
28877,0.0000,D
28987,0.0001,D
28987,0.0001,D
28987,0.0001,D
29099,0.0001,D
29099,0.0001,S
29210,0.0001,S
29210,0.0001,S
29210,0.0001,S
29321,0.0001,S
29321,0.0001,S
29430,0.0001,S
29430,0.0001,S
29430,0.0001,S
29542,0.0001,S
29542,0.0001,S
29652,0.0001,S
29652,0.0001,S
29652,0.0001,S
29762,0.0001,S
29762,0.0001,S
29872,0.0001,S
29872,0.0001,S
29872,0.0001,S
29984,0.0001,S
29984,0.0001,S
30093,0.0001,S
30093,0.0001,S
30093,0.0001,S
30202,0.0001,S
30203,0.0001,S
30313,0.0001,S
30313,0.0001,S
30313,0.0001,S
30422,0.0001,S
30422,0.0001,S
30534,0.0001,S
30534,0.0001,S
30534,0.0001,S
30643,0.0001,S
30643,0.0001,S
30754,0.0001,S
30754,0.0001,S
30754,0.0001,S
30864,0.0001,S
30864,0.0000,S
30864,0.0000,S
30974,0.0000,S
30974,0.0000,S
31084,0.0000,S
31084,0.0000,S
31085,0.0000,S
31196,0.0000,S
31196,0.0000,D
31306,0.0000,D
31306,0.0000,D
31306,0.0000,D
31417,0.0000,D
31418,0.0000,D
31528,0.0000,D
31528,0.0000,D
31528,0.0000,D
31639,0.0000,D
31639,0.0000,D
31750,0.0000,D
31750,0.0000,D
31750,0.0000,D
31861,0.0000,D
31861,0.0000,D
31972,0.0000,D
31972,0.0000,D
31972,-0.0001,D
32082,-0.0001,D
32082,-0.0001,D
32082,0.0000,D
32193,0.0000,D
32193,0.0000,D
32304,0.0001,D
32304,0.0001,D
32304,0.0002,D
32415,0.0005,D
32415,0.0012,D
32525,0.0013,D
32525,0.0014,D
32635,0.0014,D
32635,0.0014,D
32635,0.0015,D
32746,0.0015,D
32746,0.0015,D
32746,0.0015,D
32857,0.0015,D
32857,0.0015,D
32966,0.0049,D
32966,0.0100,D
32966,0.0142,D
33077,0.0354,D
33077,0.0436,D
33189,0.0439,D
33189,0.0434,D
33189,0.0427,D
33300,0.0420,D
33300,0.0416,D
33408,0.0412,D
33408,0.0409,D
33408,0.0406,D
33520,0.0403,D
33520,0.0401,D
33630,0.0399,D
33630,0.0397,D
33630,0.0396,D
33740,0.0395,D
33741,0.0394,D
33851,0.0392,D
33851,0.0391,D
33851,0.0392,D
33963,0.0392,D
33963,0.0393,D
33963,0.0397,D
34074,0.0406,D
34074,0.0422,D
34185,0.0444,D
34186,0.0608,D
34186,0.0800,D
34296,0.0806,D
34296,0.0805,D
34407,0.0802,D
34407,0.0799,D
34517,0.0796,D
34517,0.0793,D
34517,0.0790,D
34627,0.0788,D
34627,0.0786,D
34735,0.0784,D
34736,0.0782,D
34736,0.0781,D
34845,0.0780,D
34845,0.0779,D
34845,0.0778,D
34956,0.0777,D
34956,0.0777,D
35066,0.0876,D
35066,0.1150,D
35066,0.1190,D
35176,0.1206,D
35176,0.1209,D
35286,0.1209,D
35286,0.1206,D
35286,0.1202,D
35398,0.1196,D
35398,0.1191,D
35508,0.1186,D
35508,0.1182,D
35508,0.1178,D
35620,0.1175,D
35620,0.1173,D
35731,0.1170,D
35731,0.1169,D
35731,0.1167,D
35842,0.1160,D
35842,0.1159,D
35842,0.1158,D
35953,0.1158,D
35953,0.1158,D
36064,0.1159,D
36064,0.1160,D
36064,0.1165,D
36175,0.1177,D
36175,0.1197,D
36287,0.1225,D
36287,0.1367,D
36287,0.1570,D
36395,0.1576,D
36395,0.1576,D
36505,0.1573,D
36505,0.1569,D
36505,0.1566,D
36615,0.1563,D
36615,0.1561,D
36725,0.1559,D
36725,0.1557,D
36725,0.1555,D
36835,0.1554,D
36835,0.1553,D
36944,0.1551,D
36944,0.1550,D
36944,0.1550,D
37054,0.1549,D
37055,0.1549,D
37165,0.1659,D
37165,0.1903,D
37165,0.1950,D
37275,0.1975,D
37275,0.1984,D
37385,0.1986,D
37385,0.1985,D
37385,0.1981,D
37493,0.1977,D
37493,0.1972,D
37601,0.1967,D
37601,0.1962,D
37601,0.1958,D
37712,0.1954,D
37712,0.1951,D
37823,0.1949,D
37823,0.1946,D
37823,0.1945,D
37933,0.1941,D
37933,0.1936,D
38044,0.1935,D
38044,0.1935,D
38154,0.1935,D
38155,0.1936,D
38155,0.1937,D
38155,0.1941,D
38266,0.1952,D
38266,0.1970,D
38377,0.1996,D
38377,0.2080,D
38377,0.2345,D
38487,0.2352,D
38487,0.2352,D
38596,0.2349,D
38596,0.2346,D
38596,0.2343,D
38706,0.2340,D
38706,0.2337,D
38818,0.2335,D
38818,0.2333,D
38930,0.2331,D
38930,0.2330,D
38930,0.2328,D
39041,0.2327,D
39041,0.2326,D
39041,0.2325,D
39153,0.2325,D
39153,0.2324,D
39153,0.2375,D
39263,0.2664,D
39263,0.2714,D
39374,0.2744,D
39374,0.2755,D
39485,0.2758,D
39485,0.2757,D
39485,0.2754,D
39595,0.2750,D
39595,0.2745,D
39703,0.2740,D
39703,0.2735,D
39703,0.2731,D
39815,0.2727,D
39815,0.2724,D
39815,0.2721,D
39926,0.2719,D
39926,0.2717,D
40035,0.2716,D
40035,0.2709,D
40035,0.2708,D
40145,0.2708,D
40145,0.2708,D
40255,0.2708,D
40255,0.2708,D
40365,0.2711,D
40365,0.2719,D
40365,0.2735,D
40476,0.2758,D
40476,0.2788,D
40476,0.3059,D
40586,0.3120,D
40586,0.3124,D
40697,0.3123,D
40697,0.3120,D
40697,0.3117,D
40808,0.3114,D
40808,0.3112,D
40918,0.3110,D
40918,0.3107,D
40918,0.3106,D
41027,0.3104,D
41027,0.3102,D
41136,0.3101,D
41136,0.3100,D
41136,0.3099,D
41245,0.3098,D
41245,0.3098,D
41354,0.3097,D
41354,0.3380,D
41354,0.3471,D
41464,0.3510,D
41464,0.3527,D
41574,0.3531,D
41574,0.3531,D
41574,0.3529,D
41684,0.3525,D
41684,0.3520,D
41794,0.3516,D
41794,0.3511,D
41794,0.3506,D
41904,0.3502,D
41905,0.3499,D
42014,0.3496,D
42014,0.3494,D
42014,0.3492,D
42122,0.3490,D
42122,0.3484,D
42233,0.3482,D
42233,0.3482,D
42233,0.3482,D
42342,0.3482,D
42342,0.3482,D
42452,0.3484,D
42452,0.3490,D
42452,0.3503,D
42564,0.3524,D
42564,0.3552,D
42674,0.3750,D
42675,0.3890,D
42675,0.3897,D
42784,0.3896,D
42784,0.3893,D
42892,0.3890,D
42893,0.3888,D
42893,0.3885,D
43002,0.3883,D
43002,0.3880,D
43110,0.3878,D
43110,0.3877,D
43110,0.3875,D
43220,0.3874,D
43220,0.3873,D
43330,0.3872,D
43330,0.3871,D
43330,0.3870,D
43441,0.3870,D
43441,0.4019,D
43442,0.4224,D
43552,0.4271,D
43552,0.4295,D
43662,0.4303,D
43662,0.4304,D
43662,0.4303,D
43772,0.4300,D
43772,0.4295,D
43882,0.4291,D
43882,0.4286,D
43882,0.4281,D
43992,0.4277,D
43993,0.4274,D
44102,0.4270,D
44102,0.4268,D
44103,0.4266,D
44214,0.4264,D
44214,0.4260,D
44324,0.4255,D
44324,0.4255,D
44324,0.4255,D
44434,0.4255,D
44434,0.4255,D
44546,0.4256,D
44546,0.4260,D
44546,0.4270,D
44657,0.4286,D
44657,0.4311,D
44767,0.4360,D
44767,0.4664,D
44767,0.4672,D
44877,0.4672,D
44877,0.4669,D
44986,0.4666,D
44986,0.4663,D
44986,0.4660,D
45095,0.4657,D
45096,0.4655,D
45205,0.4653,D
45205,0.4651,D
45205,0.4650,D
45315,0.4648,D
45315,0.4647,D
45424,0.4646,D
45424,0.4645,D
45424,0.4645,D
45533,0.4644,D
45533,0.4678,D
45643,0.4978,D
45643,0.5029,D
45643,0.5061,D
45751,0.5074,D
45751,0.5078,D
45859,0.5077,D
45859,0.5074,D
45859,0.5070,D
45969,0.5066,D
45969,0.5061,D
46078,0.5056,D
46079,0.5052,D
46079,0.5048,D
46189,0.5045,D
46189,0.5042,D
46298,0.5040,D
46299,0.5038,D
46299,0.5036,D
46408,0.5029,D
46408,0.5028,D
46518,0.5028,D
46518,0.5028,D
46518,0.5028,D
46627,0.5029,D
46627,0.5031,D
46627,0.5038,D
46736,0.5051,D
46736,0.5072,D
46846,0.5100,D
46846,0.5317,D
46956,0.5437,D
46956,0.5443,D
46956,0.5443,D
47067,0.5440,D
47067,0.5437,D
47067,0.5434,D
47177,0.5431,D
47177,0.5429,D
47286,0.5427,D
47286,0.5425,D
47286,0.5423,D
47399,0.5422,D
47400,0.5420,D
47509,0.5419,D
47510,0.5418,D
47510,0.5418,D
47618,0.5417,D
47619,0.5417,D
47728,0.5586,D
47729,0.5773,D
47840,0.5818,D
47840,0.5841,D
47840,0.5849,D
47949,0.5850,D
47949,0.5849,D
47949,0.5845,D
48058,0.5841,D
48058,0.5836,D
48168,0.5832,D
48168,0.5827,D
48168,0.5823,D
48278,0.5819,D
48278,0.5816,D
48389,0.5814,D
48389,0.5812,D
48389,0.5810,D
48501,0.5806,D
48501,0.5801,D
48611,0.5801,D
48611,0.5801,D
48611,0.5801,D
48721,0.5801,D
48721,0.5802,D
48832,0.5806,D
48832,0.5816,D
48832,0.5833,D
48943,0.5858,D
48943,0.5924,D
49054,0.6210,D
49055,0.6217,D
49055,0.6217,D
49165,0.6214,D
49165,0.6211,D
49165,0.6208,D
49276,0.6205,D
49276,0.6203,D
49386,0.6201,D
49387,0.6199,D
49387,0.6197,D
49497,0.6195,D
49497,0.6193,D
49608,0.6192,D
49608,0.6191,D
49608,0.6190,D
49718,0.6190,D
49718,0.6189,D
49828,0.6206,D
49828,0.6516,D
49828,0.6569,D
49938,0.6604,D
49938,0.6618,D
50048,0.6622,D
50048,0.6622,D
50048,0.6620,D
50157,0.6616,D
50157,0.6611,D
50268,0.6606,D
50268,0.6602,D
50268,0.6597,D
50378,0.6593,D
50379,0.6590,D
50489,0.6587,D
50489,0.6585,D
50489,0.6583,D
50596,0.6581,D
50596,0.6575,D
50705,0.6573,D
50705,0.6573,D
50705,0.6573,D
50814,0.6573,D
50814,0.6573,D
50924,0.6575,D
50924,0.6581,D
50924,0.6593,D
51034,0.6612,D
51034,0.6639,D
51144,0.6799,D
51144,0.6982,D
51255,0.6988,D
51255,0.6988,D
51255,0.6985,D
51367,0.6982,D
51368,0.6979,D
51368,0.6977,D
51478,0.6974,D
51478,0.6972,D
51478,0.6970,D
51587,0.6968,D
51587,0.6967,D
51697,0.6965,D
51697,0.6964,D
51697,0.6963,D
51806,0.6963,D
51806,0.6962,D
51914,0.6962,D
51915,0.7068,D
52025,0.7306,D
52025,0.7355,D
52025,0.7382,D
52136,0.7393,D
52136,0.7395,D
52136,0.7394,D
52245,0.7391,D
52246,0.7387,D
52356,0.7383,D
52356,0.7378,D
52465,0.7373,D
52466,0.7369,D
52466,0.7365,D
52575,0.7362,D
52575,0.7359,D
52575,0.7357,D
52685,0.7355,D
52685,0.7354,D
52796,0.7347,D
52796,0.7346,D
52796,0.7346,D
52905,0.7346,D
52905,0.7346,D
53014,0.7347,D
53014,0.7350,D
53015,0.7358,D
53123,0.7374,D
53123,0.7397,D
53232,0.7426,D
53232,0.7715,D
53342,0.7758,D
53342,0.7761,D
53342,0.7759,D
53453,0.7756,D
53453,0.7754,D
53453,0.7751,D
53562,0.7748,D
53562,0.7746,D
53672,0.7744,D
53672,0.7742,D
53672,0.7740,D
53780,0.7739,D
53781,0.7737,D
53891,0.7736,D
53891,0.7735,D
54001,0.7735,D
54001,0.7734,D
54001,0.7734,D
54001,0.7946,D
54111,0.8094,D
54111,0.8138,D
54222,0.8159,D
54222,0.8166,D
54332,0.8167,D
54332,0.8165,D
54332,0.8162,D
54441,0.8158,D
54441,0.8153,D
54550,0.8148,D
54550,0.8144,D
54550,0.8140,D
54658,0.8136,D
54658,0.8133,D
54769,0.8131,D
54769,0.8129,D
54769,0.8127,D
54878,0.8123,D
54878,0.8118,D
54987,0.8118,D
54987,0.8118,D
54987,0.8118,D
55096,0.8118,D
55097,0.8119,D
55206,0.8123,D
55206,0.8132,D
55207,0.8149,D
55315,0.8173,D
55315,0.8221,D
55425,0.8527,D
55425,0.8535,D
55425,0.8535,D
55535,0.8532,D
55535,0.8529,D
55645,0.8526,D
55645,0.8524,D
55645,0.8521,D
55754,0.8519,D
55754,0.8517,D
55864,0.8515,D
55864,0.8514,D
55864,0.8512,D
55973,0.8511,D
55973,0.8510,D
56083,0.8509,D
56083,0.8509,D
56083,0.8508,D
56194,0.8508,D
56194,0.8808,D
56303,0.8881,D
56304,0.8919,D
56304,0.8936,D
56413,0.8941,D
56413,0.8941,D
56523,0.8940,D
56523,0.8936,D
56523,0.8931,D
56632,0.8926,D
56632,0.8922,D
56742,0.8917,D
56742,0.8913,D
56742,0.8910,D
56851,0.8907,D
56852,0.8905,D
56852,0.8903,D
56962,0.8901,D
56962,0.8898,D
57072,0.8893,D
57073,0.8893,D
57073,0.8893,D
57183,0.8893,D
57183,0.8894,D
57293,0.8895,D
57293,0.8900,D
57293,0.8911,D
57404,0.8930,D
57404,0.8956,D
57515,0.9078,D
57515,0.9302,D
57515,0.9308,D
57626,0.9308,D
57626,0.9305,D
57734,0.9302,D
57734,0.9299,D
57734,0.9297,D
57846,0.9295,D
57846,0.9292,D
57955,0.9290,D
57955,0.9289,D
58065,0.9287,D
58065,0.9286,D
58065,0.9284,D
58174,0.9283,D
58174,0.9283,D
58174,0.9282,D
58283,0.9282,D
58284,0.9314,D
58392,0.9608,D
58392,0.9661,D
58392,0.9696,D
58503,0.9711,D
58503,0.9715,D
58614,0.9715,D
58614,0.9712,D
58614,0.9708,D
58726,0.9704,D
58726,0.9699,D
58836,0.9694,D
58836,0.9689,D
58836,0.9686,D
58947,0.9683,D
58948,0.9681,D
59059,0.9678,D
59059,0.9677,D
59059,0.9675,D
59169,0.9667,D
59169,0.9666,D
59169,0.9666,D
59279,0.9666,D
59279,0.9666,D
59390,0.9666,D
59390,0.9667,D
59390,0.9673,D
59501,0.9684,D
59501,0.9702,D
59611,0.9728,D
59611,0.9870,D
59611,1.0075,D
59721,1.0081,D
59721,1.0081,D
59831,1.0078,D
59831,1.0075,D
59831,1.0073,D
59941,1.0070,D
59941,1.0068,D
60052,1.0066,D
60052,1.0064,D
60161,1.0062,D
60161,1.0060,D
60161,1.0059,D
60272,1.0057,D
60272,1.0056,D
60272,1.0056,D
60382,1.0055,D
60382,1.0055,D
60491,1.0122,D
60491,1.0388,D
60491,1.0440,D
60600,1.0471,D
60600,1.0484,D
60710,1.0487,D
60710,1.0487,D
60710,1.0485,D
60819,1.0481,D
60820,1.0476,D
60931,1.0471,D
60931,1.0467,D
60931,1.0462,D
61043,1.0459,D
61043,1.0455,D
61154,1.0453,D
61154,1.0450,D
61154,1.0448,D
61264,1.0447,D
