t_ms,mass_g,status
14162,0.6176,D
14162,0.6172,D
14271,0.6167,D
14271,0.6164,D
14271,0.6161,D
14381,0.6159,D
14381,0.6157,D
14491,0.6155,D
14491,0.6154,D
14491,0.6153,D
14602,0.6152,D
14602,0.6150,D
14711,0.6149,D
14711,0.6148,D
14711,0.6147,D
14819,0.6147,D
14819,0.6147,D
14930,0.6147,D
14930,0.6146,D
14930,0.6146,D
15039,0.6146,D
15039,0.6146,D
15150,0.6146,D
15150,0.6145,D
15150,0.6145,D
15261,0.6145,D
15261,0.6145,D
15370,0.6145,D
15370,0.6145,D
15370,0.6145,D
15479,0.6145,D
15480,0.6145,D
15588,0.6145,D
15588,0.6145,D
15588,0.6145,D
15696,0.6145,D
15696,0.6145,D
15805,0.6145,D
15805,0.6145,D
15805,0.6145,D
15916,0.6145,D
15916,0.6310,D
16024,0.6597,D
16024,0.6598,D
16024,0.6594,D
16133,0.6586,D
16133,0.6580,D
16242,0.6574,D
16242,0.6569,D
16242,0.6564,D
16351,0.6560,D
16351,0.6557,D
16461,0.6555,D
16461,0.6553,D
16461,0.6551,D
16570,0.6550,D
16570,0.6550,D
16680,0.6550,D
16680,0.6550,D
16680,0.6551,D
16789,0.6551,D
16789,0.6551,D
16898,0.6551,D
16898,0.6550,D
16898,0.6550,D
17008,0.6549,D
17008,0.6548,D
17116,0.6547,D
17117,0.6546,D
17117,0.6546,D
17225,0.6546,D
17225,0.6546,D
17335,0.6546,D
17335,0.6546,D
17335,0.6546,D
17445,0.6546,D
17445,0.6546,D
17554,0.6546,D
17554,0.6546,D
17554,0.6546,D
17665,0.6546,D
17666,0.6546,D
17774,0.6546,D
17774,0.6546,D
17774,0.6546,D
17882,0.6546,D
17882,0.6546,D
17991,0.6546,D
17992,0.6655,D
17992,0.7006,D
18100,0.7006,D
18100,0.6997,D
18210,0.6987,D
18211,0.6980,D
18211,0.6976,D
18321,0.6972,D
18321,0.6969,D
18430,0.6965,D
18430,0.6962,D
18430,0.6960,D
18539,0.6958,D
18539,0.6956,D
18648,0.6955,D
18648,0.6953,D
18649,0.6952,D
18757,0.6951,D
18757,0.6948,D
18866,0.6948,D
18867,0.6948,D
18867,0.6948,D
18976,0.6948,D
18976,0.6948,D
19084,0.6948,D
19085,0.6948,D
19085,0.6948,D
19194,0.6947,D
19195,0.6947,D
19305,0.6947,D
19305,0.6947,D
19305,0.6947,D
19415,0.6947,D
19415,0.6947,D
19524,0.6947,D
19524,0.6947,D
19524,0.6947,D
19633,0.6947,D
19633,0.6947,D
19741,0.6947,D
19741,0.6947,D
19741,0.6946,D
19853,0.6946,D
19853,0.6946,D
19853,0.6946,D
19962,0.6946,D
19962,0.6947,D
20071,0.7027,D
20071,0.7407,D
20071,0.7407,D
20182,0.7396,D
20182,0.7387,D
20292,0.7382,D
20292,0.7376,D
20292,0.7371,D
20402,0.7368,D
20403,0.7364,D
20511,0.7361,D
20511,0.7359,D
20511,0.7357,D
20620,0.7355,D
20620,0.7354,D
20730,0.7353,D
20730,0.7352,D
20840,0.7351,D
20840,0.7349,D
20840,0.7349,D
20950,0.7348,D
20950,0.7348,D
20950,0.7348,D
21059,0.7347,D
21060,0.7348,D
21169,0.7348,D
21169,0.7348,D
21169,0.7348,D
21280,0.7348,D
21280,0.7348,D
21389,0.7348,D
21390,0.7347,D
21498,0.7347,D
21498,0.7347,D
21498,0.7347,D
21608,0.7347,D
21608,0.7347,D
21608,0.7347,D
21718,0.7347,D
21718,0.7347,D
21828,0.7347,D
21828,0.7347,D
21828,0.7347,D
21941,0.7347,D
21942,0.7347,D
22050,0.7347,D
22050,0.7347,D
22050,0.7374,D
22161,0.7804,D
22161,0.7804,D
22273,0.7798,D
22273,0.7789,D
22273,0.7781,D
22383,0.7775,D
22383,0.7770,D
22494,0.7766,D
22494,0.7763,D
22494,0.7760,D
22603,0.7758,D
22603,0.7755,D
22714,0.7754,D
22714,0.7752,D
22714,0.7751,D
22823,0.7750,D
22823,0.7749,D
22933,0.7747,D
22933,0.7747,D
22933,0.7747,D
23042,0.7747,D
23042,0.7747,D
23042,0.7747,D
23152,0.7746,D
23152,0.7746,D
23264,0.7746,D
23264,0.7746,D
23264,0.7746,D
23373,0.7746,D
23373,0.7745,D
23482,0.7745,D
23482,0.7745,D
23482,0.7745,D
23593,0.7746,D
23593,0.7746,D
23701,0.7746,D
23701,0.7746,D
23702,0.7746,D
23816,0.7746,D
23816,0.7746,D
23928,0.7746,D
23928,0.7746,D
23928,0.7746,D
24040,0.7746,D
24040,0.7747,D
24152,0.7747,D
24152,0.7748,D
24152,0.8033,D
24264,0.8207,D
24264,0.8206,D
24264,0.8196,D
24376,0.8187,D
24377,0.8181,D
24487,0.8176,D
24487,0.8171,D
24487,0.8167,D
24599,0.8164,D
24599,0.8161,D
24711,0.8159,D
24711,0.8157,D
24711,0.8155,D
24823,0.8154,D
24823,0.8153,D
24934,0.8152,D
24934,0.8151,D
24934,0.8150,D
25045,0.8149,D
25045,0.8149,D
25157,0.8149,D
25157,0.8149,D
25157,0.8148,D
25268,0.8147,D
25268,0.8147,D
25381,0.8147,D
25381,0.8147,D
25381,0.8147,D
25491,0.8147,D
25491,0.8147,D
25491,0.8147,D
25604,0.8147,D
25604,0.8147,D
25715,0.8146,D
25715,0.8146,D
25826,0.8146,D
25827,0.8146,D
25827,0.8146,D
25936,0.8146,D
25936,0.8146,D
25936,0.8146,D
26046,0.8145,D
26046,0.8145,D
26156,0.8145,D
26156,0.8145,D
26156,0.8146,D
26267,0.8310,D
26267,0.8596,D
26377,0.8596,D
26377,0.8591,D
26377,0.8583,D
26487,0.8577,D
26487,0.8571,D
26596,0.8566,D
26597,0.8562,D
26597,0.8558,D
26707,0.8555,D
26707,0.8552,D
26816,0.8550,D
26816,0.8549,D
26816,0.8547,D
26926,0.8546,D
26926,0.8545,D
27035,0.8544,D
27035,0.8543,D
27144,0.8542,D
27144,0.8542,D
27144,0.8542,D
27254,0.8542,D
27254,0.8542,D
27254,0.8542,D
27361,0.8542,D
27361,0.8542,D
27470,0.8542,D
27470,0.8542,D
27470,0.8542,D
27581,0.8542,D
27582,0.8542,D
27689,0.8541,D
27689,0.8541,D
27689,0.8541,D
27797,0.8541,D
27797,0.8541,D
27905,0.8541,D
27905,0.8541,D
27905,0.8541,D
28015,0.8541,D
28015,0.8541,D
28124,0.8541,D
28124,0.8541,D
28124,0.8541,D
28234,0.8541,D
28234,0.8542,D
28343,0.8622,D
28343,0.8995,D
28343,0.8995,D
28453,0.8990,D
28453,0.8981,D
28563,0.8974,D
28563,0.8968,D
28563,0.8963,D
28672,0.8959,D
28672,0.8956,D
28782,0.8953,D
28782,0.8950,D
28782,0.8948,D
28892,0.8947,D
28892,0.8945,D
29003,0.8944,D
29003,0.8944,D
29003,0.8942,D
29113,0.8940,D
29113,0.8940,D
29222,0.8940,D
29222,0.8940,D
29222,0.8940,D
29333,0.8940,D
29333,0.8940,D
29333,0.8940,D
29442,0.8940,D
29443,0.8940,D
29552,0.8940,D
29552,0.8940,D
29662,0.8940,D
29662,0.8939,D
29662,0.8939,D
29770,0.8939,D
29771,0.8939,D
29771,0.8939,D
29881,0.8939,D
29881,0.8939,D
29990,0.8939,D
29990,0.8939,D
29990,0.8939,D
30101,0.8939,D
30101,0.8938,D
30210,0.8938,D
30210,0.8938,D
30210,0.8938,D
30319,0.8939,D
30319,0.8940,D
30429,0.9225,D
30429,0.9391,D
30540,0.9391,D
30540,0.9385,D
30540,0.9377,D
30648,0.9370,D
30648,0.9364,D
30648,0.9358,D
30757,0.9354,D
30757,0.9351,D
30867,0.9348,D
30867,0.9346,D
30978,0.9344,D
30978,0.9343,D
30978,0.9342,D
31089,0.9341,D
31089,0.9341,D
31089,0.9339,D
31198,0.9339,D
31198,0.9339,D
31308,0.9339,D
31308,0.9338,D
31308,0.9338,D
31418,0.9338,D
31418,0.9338,D
31528,0.9338,D
31528,0.9337,D
31528,0.9337,D
31638,0.9337,D
31638,0.9336,D
31747,0.9336,D
31748,0.9336,D
31748,0.9336,D
31857,0.9336,D
31857,0.9336,D
31966,0.9336,D
31966,0.9336,D
31966,0.9336,D
32077,0.9336,D
32077,0.9336,D
32186,0.9336,D
32186,0.9336,D
32186,0.9336,D
32296,0.9336,D
32296,0.9336,D
32405,0.9336,D
32405,0.9336,D
32405,0.9337,D
32514,0.9650,D
32515,0.9787,D
32625,0.9787,D
32625,0.9783,D
32625,0.9776,D
32736,0.9769,D
32736,0.9763,D
32846,0.9758,D
32846,0.9754,D
32846,0.9751,D
32956,0.9748,D
32956,0.9746,D
33064,0.9744,D
33064,0.9743,D
33064,0.9742,D
33175,0.9741,D
33175,0.9740,D
33286,0.9737,D
33286,0.9737,D
33286,0.9737,D
33396,0.9737,D
33396,0.9737,D
33396,0.9737,D
33507,0.9737,D
33507,0.9737,D
33616,0.9737,D
33616,0.9737,D
33616,0.9737,D
33726,0.9737,D
33726,0.9737,D
33831,0.9737,D
33831,0.9737,D
33943,0.9737,D
33944,0.9737,D
33944,0.9736,D
34054,0.9736,D
34054,0.9736,D
34054,0.9736,D
34166,0.9736,D
34166,0.9736,D
34277,0.9736,D
34277,0.9736,D
34277,0.9736,D
34389,0.9736,D
34389,0.9736,D
34501,0.9736,D
34501,0.9737,D
34501,0.9738,D
34612,1.0047,D
34613,1.0186,D
34724,1.0190,D
34724,1.0185,D
34724,1.0177,D
34835,1.0169,D
34836,1.0163,D
34948,1.0158,D
34948,1.0154,D
34948,1.0151,D
35060,1.0149,D
35060,1.0147,D
35060,1.0145,D
35171,1.0143,D
35172,1.0142,D
35284,1.0141,D
35284,1.0140,D
35284,1.0139,D
35396,1.0138,D
35396,1.0138,D
35509,1.0138,D
35509,1.0138,D
35509,1.0138,D
35622,1.0138,D
35622,1.0138,D
35734,1.0138,D
35734,1.0138,D
35734,1.0138,D
35845,1.0138,D
35845,1.0137,D
35845,1.0137,D
35957,1.0137,D
35957,1.0137,D
36067,1.0137,D
36067,1.0137,D
36067,1.0137,D
36178,1.0137,D
36178,1.0137,D
36288,1.0137,D
36288,1.0137,D
36289,1.0136,D
36399,1.0136,D
36399,1.0136,D
36508,1.0136,D
36508,1.0136,D
36508,1.0136,D
36617,1.0137,D
36617,1.0141,D
36726,1.0450,D
36726,1.0587,D
36837,1.0587,D
36837,1.0581,D
36837,1.0574,D
36947,1.0567,D
36947,1.0561,D
36947,1.0556,D
37057,1.0552,D
37057,1.0549,D
37165,1.0546,D
37165,1.0544,D
37165,1.0542,D
37275,1.0540,D
37275,1.0538,D
37386,1.0537,D
37386,1.0533,D
37386,1.0532,D
37496,1.0531,D
37496,1.0531,D
37605,1.0531,D
37605,1.0530,D
37605,1.0530,D
37714,1.0530,D
37714,1.0530,D
37824,1.0530,D
37824,1.0529,D
37824,1.0529,D
37935,1.0529,D
37935,1.0529,D
38044,1.0529,D
38044,1.0529,D
38044,1.0529,D
38152,1.0529,D
38152,1.0529,D
38263,1.0529,D
38263,1.0529,D
38263,1.0529,D
38372,1.0529,D
38372,1.0530,D
38482,1.0530,D
38482,1.0530,D
38482,1.0530,D
38593,1.0530,D
38593,1.0530,D
38704,1.0530,D
38704,1.0530,D
38704,1.0530,D
38814,1.0756,D
38814,1.0985,D
38922,1.0985,D
38922,1.0979,D
38922,1.0972,D
39031,1.0966,D
39031,1.0959,D
39031,1.0954,D
39139,1.0949,D
39139,1.0945,D
39250,1.0943,D
39250,1.0940,D
39250,1.0939,D
39359,1.0937,D
39359,1.0936,D
39468,1.0935,D
39468,1.0934,D
39468,1.0933,D
39579,1.0932,D
39579,1.0932,D
39690,1.0932,D
39690,1.0931,D
39690,1.0931,D
39800,1.0931,D
39800,1.0931,D
39910,1.0931,D
39910,1.0931,D
39910,1.0931,D
40020,1.0931,D
40020,1.0931,D
40128,1.0931,D
40128,1.0931,D
40239,1.0931,D
40239,1.0931,D
40239,1.0931,D
40348,1.0931,D
40349,1.0931,D
40458,1.0931,D
40458,1.0931,D
40458,1.0931,D
40567,1.0931,D
40567,1.0931,D
40567,1.0931,D
40677,1.0931,D
40677,1.0931,D
40786,1.0931,D
40786,1.0931,D
40786,1.0931,D
40895,1.1037,D
40895,1.1382,D
41004,1.1387,D
41004,1.1382,D
41004,1.1373,D
41114,1.1366,D
41114,1.1360,D
41224,1.1355,D
41224,1.1351,D
41224,1.1347,D
41334,1.1344,D
41334,1.1342,D
41443,1.1340,D
41443,1.1338,D
41552,1.1337,D
41552,1.1336,D
41552,1.1335,D
41662,1.1334,D
41662,1.1333,D
41662,1.1332,D
41771,1.1332,D
41772,1.1332,D
41880,1.1332,D
41880,1.1332,D
41880,1.1332,D
41991,1.1332,D
41992,1.1332,D
42104,1.1332,D
42104,1.1332,D
42104,1.1332,D
42215,1.1331,D
42215,1.1331,D
42328,1.1331,D
42328,1.1331,D
42328,1.1331,D
42440,1.1331,D
42440,1.1331,D
42440,1.1331,D
42551,1.1331,D
42552,1.1331,D
42663,1.1331,D
42663,1.1331,D
42663,1.1331,D
42775,1.1331,D
42775,1.1331,D
42775,1.1331,D
42887,1.1331,D
42887,1.1331,D
43000,1.1332,D
43000,1.1673,D
43112,1.1781,D
43112,1.1783,D
43112,1.1779,D
43225,1.1770,D
43225,1.1764,D
43225,1.1758,D
43337,1.1753,D
43337,1.1749,D
43450,1.1746,D
43450,1.1743,D
43450,1.1741,D
43563,1.1739,D
43563,1.1738,D
43675,1.1737,D
43675,1.1736,D
43675,1.1736,D
43788,1.1734,D
43788,1.1734,D
43899,1.1733,D
43899,1.1733,D
43899,1.1733,D
44008,1.1733,D
44008,1.1732,D
44119,1.1732,D
44120,1.1732,D
44120,1.1731,D
44230,1.1730,D
44230,1.1730,D
44230,1.1730,D
44342,1.1730,D
44342,1.1730,D
44453,1.1729,D
44453,1.1729,D
44453,1.1729,D
44563,1.1729,D
44563,1.1729,D
44673,1.1729,D
44673,1.1729,D
44673,1.1729,D
44781,1.1728,D
44781,1.1728,D
44891,1.1728,D
44891,1.1728,D
44891,1.1728,D
45000,1.1728,D
45000,1.1728,D
45110,1.1728,D
45110,1.1808,D
45219,1.2183,D
45220,1.2183,D
45220,1.2177,D
45328,1.2168,D
45328,1.2160,D
45328,1.2155,D
45439,1.2149,D
45439,1.2144,D
45548,1.2141,D
45548,1.2138,D
45548,1.2135,D
45657,1.2133,D
45657,1.2131,D
45766,1.2130,D
45766,1.2129,D
45766,1.2128,D
45880,1.2126,D
45880,1.2124,D
45991,1.2123,D
45991,1.2123,D
45991,1.2124,D
46103,1.2124,D
46103,1.2123,D
46215,1.2123,D
46216,1.2123,D
46216,1.2123,D
46327,1.2123,D
46327,1.2123,D
46327,1.2123,D
46439,1.2123,D
46439,1.2123,D
46551,1.2123,D
46551,1.2123,D
46551,1.2124,D
46663,1.2124,D
46664,1.2124,D
46775,1.2124,D
46775,1.2124,D
46775,1.2124,D
46887,1.2124,D
46887,1.2124,D
46999,1.2124,D
46999,1.2125,D
46999,1.2125,D
47112,1.2125,D
47112,1.2125,D
47112,1.2125,D
47223,1.2126,D
47223,1.2377,D
47335,1.2579,D
47335,1.2579,D
47335,1.2574,D
47448,1.2567,D
47448,1.2561,D
47560,1.2554,D
47560,1.2548,D
47560,1.2543,D
47672,1.2540,D
47672,1.2538,D
47784,1.2536,D
47784,1.2534,D
47784,1.2533,D
47894,1.2531,D
47894,1.2530,D
48005,1.2530,D
48005,1.2529,D
48005,1.2527,D
48116,1.2527,D
48117,1.2527,D
48117,1.2527,D
48227,1.2527,D
48227,1.2526,D
48336,1.2526,D
48336,1.2526,D
48336,1.2526,D
48447,1.2526,D
48447,1.2526,D
48557,1.2526,D
48557,1.2526,D
48557,1.2526,D
48666,1.2526,D
48667,1.2526,D
48777,1.2526,D
48777,1.2525,D
48888,1.2525,D
48888,1.2525,D
48888,1.2525,D
48997,1.2525,D
48997,1.2525,D
48997,1.2525,D
49109,1.2525,D
49109,1.2525,D
49219,1.2525,D
49219,1.2524,D
49219,1.2525,D
49329,1.2525,D
49329,1.2528,D
49438,1.2916,D
49438,1.2970,D
49438,1.2970,D
49547,1.2962,D
49547,1.2954,D
49656,1.2947,D
49656,1.2941,D
49656,1.2936,D
49766,1.2932,D
49766,1.2928,D
49880,1.2925,D
49880,1.2923,D
49880,1.2921,D
49993,1.2919,D
49993,1.2918,D
50105,1.2917,D
50105,1.2916,D
50106,1.2916,D
50218,1.2915,D
50218,1.2915,D
50331,1.2915,D
50331,1.2915,D
50331,1.2915,D
50443,1.2916,D
50443,1.2916,D
50443,1.2916,D
50555,1.2916,D
50555,1.2916,D
50668,1.2917,D
50668,1.2917,D
50668,1.2917,D
50779,1.2917,D
50779,1.2917,D
50891,1.2917,D
50891,1.2917,D
50891,1.2917,D
51004,1.2917,D
51004,1.2917,D
51004,1.2917,D
51115,1.2917,D
51115,1.2917,D
51228,1.2917,D
51228,1.2917,D
51228,1.2917,D
51339,1.2917,D
51339,1.2917,D
51451,1.2917,D
51451,1.2917,D
51451,1.2917,D
51563,1.3254,D
51564,1.3367,D
51675,1.3368,D
51675,1.3362,D
51675,1.3355,D
51786,1.3348,D
51786,1.3342,D
51786,1.3337,D
51898,1.3333,D
51898,1.3331,D
52008,1.3328,D
52008,1.3326,D
52008,1.3325,D
52119,1.3324,D
52119,1.3323,D
52228,1.3322,D
52228,1.3322,D
52228,1.3321,D
52338,1.3321,D
52338,1.3321,D
52446,1.3321,D
52446,1.3321,D
52556,1.3321,D
52556,1.3321,D
52556,1.3321,D
52665,1.3322,D
52666,1.3322,D
52666,1.3322,D
52776,1.3322,D
52777,1.3323,D
52888,1.3323,D
52888,1.3323,D
52888,1.3323,D
52997,1.3323,D
52998,1.3323,D
53108,1.3324,D
53108,1.3324,D
53108,1.3324,D
53220,1.3324,D
53220,1.3324,D
53329,1.3324,D
53329,1.3324,D
53329,1.3324,D
53438,1.3325,D
53438,1.3325,D
53547,1.3325,D
53547,1.3325,D
53547,1.3325,D
53656,1.3325,D
53656,1.3607,D
53766,1.3779,D
53766,1.3780,D
53766,1.3775,D
53876,1.3767,D
53877,1.3760,D
53986,1.3754,D
53987,1.3749,D
53987,1.3745,D
54096,1.3741,D
54096,1.3739,D
54205,1.3737,D
54205,1.3735,D
54205,1.3733,D
54314,1.3732,D
54315,1.3731,D
54315,1.3730,D
54424,1.3729,D
54424,1.3727,D
54532,1.3727,D
54532,1.3727,D
54642,1.3727,D
54642,1.3726,D
54642,1.3726,D
54751,1.3726,D
54751,1.3726,D
54860,1.3726,D
54860,1.3726,D
54860,1.3726,D
54969,1.3726,D
54969,1.3726,D
55078,1.3726,D
55078,1.3726,D
55188,1.3726,D
55188,1.3726,D
55188,1.3726,D
55297,1.3726,D
55297,1.3726,D
55297,1.3726,D
55406,1.3726,D
55406,1.3726,D
55516,1.3726,D
55516,1.3726,D
55516,1.3726,D
