t_ms,mass_g,status
12227,7.9233,D
12227,7.9233,D
12227,7.9233,D
12339,7.9233,D
12339,7.9233,D
12451,7.9233,D
12452,7.9233,D
12563,7.9232,D
12563,7.9232,D
12563,7.9232,D
12675,7.9232,D
12675,7.9232,D
12675,7.9231,D
12787,7.9231,D
12788,7.9231,D
12899,7.9231,D
12900,7.9231,D
12900,7.9231,D
13012,7.9230,D
13012,7.9230,D
13012,7.9230,D
13124,7.9230,D
13124,7.9230,D
13236,7.9230,D
13236,7.9230,D
13346,7.9231,D
13347,7.9232,D
13347,7.9547,D
13455,7.9657,D
13455,7.9662,D
13455,7.9662,D
13566,7.9660,D
13566,7.9657,D
13675,7.9654,D
13675,7.9651,D
13785,7.9648,D
13785,7.9645,D
13786,7.9643,D
13893,7.9641,D
13894,7.9639,D
13894,7.9638,D
14004,7.9637,D
14004,7.9636,D
14113,7.9635,D
14113,7.9634,D
14113,7.9632,D
14224,7.9631,D
14224,7.9630,D
14334,7.9630,D
14334,7.9630,D
14334,7.9630,D
14444,7.9630,D
14444,7.9630,D
14553,7.9630,D
14554,7.9630,D
14554,7.9630,D
14665,7.9630,D
14665,7.9630,D
14774,7.9630,D
14775,7.9629,D
14775,7.9628,D
14886,7.9628,D
14886,7.9628,D
14997,7.9629,D
14997,7.9629,D
14997,7.9629,D
15108,7.9629,D
15108,7.9629,D
15108,7.9629,D
15219,7.9629,D
15219,7.9629,D
15321,7.9629,D
15321,7.9629,D
15321,7.9629,D
15434,7.9630,D
15434,7.9837,D
15545,8.0054,D
15545,8.0062,D
15545,8.0062,D
15656,8.0060,D
15657,8.0058,D
15768,8.0056,D
15769,8.0052,D
15769,8.0049,D
15881,8.0046,D
15881,8.0043,D
15992,8.0041,D
15992,8.0040,D
15992,8.0038,D
16105,8.0037,D
16105,8.0036,D
16217,8.0035,D
16217,8.0034,D
16217,8.0034,D
16328,8.0031,D
16329,8.0031,D
16441,8.0030,D
16441,8.0030,D
16441,8.0030,D
16553,8.0030,D
16554,8.0030,D
16554,8.0030,D
16666,8.0030,D
16666,8.0030,D
16780,8.0030,D
16780,8.0030,D
16780,8.0030,D
16892,8.0030,D
16892,8.0030,D
17003,8.0029,D
17003,8.0029,D
17003,8.0029,D
17115,8.0029,D
17115,8.0029,D
17228,8.0029,D
17228,8.0029,D
17228,8.0029,D
17338,8.0029,D
17338,8.0029,D
17339,8.0028,D
17447,8.0029,D
17448,8.0030,D
17557,8.0035,D
17557,8.0217,D
17557,8.0452,D
17666,8.0461,D
17666,8.0461,D
17776,8.0459,D
17777,8.0458,D
17777,8.0455,D
17887,8.0452,D
17887,8.0449,D
17998,8.0446,D
17998,8.0443,D
17998,8.0441,D
18108,8.0439,D
18108,8.0437,D
18216,8.0436,D
18216,8.0435,D
18326,8.0434,D
18326,8.0433,D
18326,8.0432,D
18435,8.0431,D
18435,8.0430,D
18436,8.0430,D
18544,8.0430,D
18544,8.0430,D
18654,8.0430,D
18654,8.0429,D
18654,8.0429,D
18764,8.0429,D
18764,8.0429,D
18872,8.0429,D
18872,8.0429,D
18982,8.0429,D
18982,8.0428,D
18982,8.0428,D
19092,8.0428,D
19092,8.0428,D
19092,8.0428,D
19204,8.0428,D
19204,8.0428,D
19204,8.0427,D
19313,8.0427,D
19314,8.0427,D
19426,8.0427,D
19426,8.0427,D
19538,8.0427,D
19538,8.0427,D
19650,8.0427,D
19651,8.0428,D
19651,8.0480,D
19651,8.0851,D
19763,8.0863,D
19763,8.0863,D
19875,8.0861,D
19875,8.0859,D
19875,8.0857,D
19986,8.0853,D
19986,8.0849,D
20098,8.0846,D
20098,8.0844,D
20098,8.0841,D
20210,8.0840,D
20210,8.0838,D
20322,8.0837,D
20322,8.0836,D
20434,8.0835,D
20434,8.0834,D
20434,8.0833,D
20546,8.0832,D
20546,8.0830,D
20546,8.0830,D
20658,8.0830,D
20658,8.0830,D
20658,8.0830,D
20772,8.0829,D
20772,8.0829,D
20883,8.0829,D
20884,8.0829,D
20884,8.0829,D
20994,8.0829,D
20994,8.0829,D
21106,8.0829,D
21106,8.0829,D
21106,8.0829,D
21218,8.0829,D
21218,8.0829,D
21329,8.0829,D
21329,8.0829,D
21329,8.0829,D
21439,8.0829,D
21440,8.0829,D
21549,8.0829,D
21549,8.0829,D
21549,8.0829,D
21660,8.0829,D
21660,8.0829,D
21660,8.0829,D
21770,8.0829,D
21770,8.1172,D
21878,8.1257,D
21879,8.1264,D
21989,8.1263,D
21989,8.1260,D
21989,8.1257,D
22101,8.1252,D
22101,8.1248,D
22101,8.1245,D
22211,8.1242,D
22211,8.1240,D
22320,8.1238,D
22320,8.1236,D
22320,8.1235,D
22430,8.1234,D
22430,8.1233,D
22540,8.1232,D
22541,8.1232,D
22651,8.1229,D
22651,8.1229,D
22651,8.1228,D
22762,8.1228,D
22762,8.1228,D
22762,8.1228,D
22872,8.1228,D
22872,8.1228,D
22983,8.1228,D
22983,8.1228,D
22983,8.1228,D
23093,8.1228,D
23093,8.1228,D
23205,8.1227,D
23205,8.1227,D
23205,8.1227,D
23313,8.1227,D
23313,8.1227,D
23425,8.1227,D
23425,8.1227,D
23425,8.1227,D
23537,8.1227,D
23537,8.1227,D
23650,8.1227,D
23650,8.1227,D
23651,8.1227,D
23763,8.1227,D
23763,8.1227,D
23874,8.1227,D
23875,8.1228,D
23875,8.1436,D
23988,8.1652,D
23988,8.1658,D
23988,8.1657,D
24100,8.1655,D
24100,8.1654,D
24212,8.1652,D
24212,8.1650,D
24212,8.1648,D
24324,8.1645,D
24324,8.1643,D
24435,8.1641,D
24436,8.1638,D
24436,8.1636,D
24547,8.1635,D
24548,8.1633,D
24548,8.1632,D
24659,8.1632,D
24659,8.1631,D
24771,8.1629,D
24771,8.1628,D
24883,8.1628,D
24883,8.1628,D
24884,8.1628,D
24996,8.1628,D
24996,8.1628,D
24996,8.1628,D
25107,8.1628,D
25108,8.1628,D
25219,8.1628,D
25219,8.1628,D
25219,8.1628,D
25329,8.1628,D
25329,8.1628,D
25329,8.1628,D
25439,8.1628,D
25439,8.1628,D
25550,8.1628,D
25550,8.1628,D
25659,8.1628,D
25659,8.1628,D
25659,8.1628,D
25769,8.1627,D
25769,8.1627,D
25878,8.1627,D
25878,8.1627,D
25878,8.1627,D
25987,8.1627,D
25987,8.1677,D
25988,8.2054,D
26100,8.2063,D
26100,8.2063,D
26210,8.2061,D
26210,8.2059,D
26210,8.2057,D
26320,8.2053,D
26320,8.2050,D
26429,8.2047,D
26429,8.2044,D
26429,8.2042,D
26538,8.2040,D
26538,8.2039,D
26647,8.2037,D
26647,8.2036,D
26647,8.2036,D
26756,8.2035,D
26757,8.2034,D
26866,8.2033,D
26866,8.2031,D
26975,8.2031,D
26975,8.2031,D
26975,8.2030,D
27084,8.2030,D
27084,8.2030,D
27084,8.2030,D
27193,8.2030,D
27193,8.2030,D
27297,8.2030,D
27297,8.2030,D
27297,8.2030,D
27410,8.2030,D
27410,8.2030,D
27522,8.2030,D
27522,8.2029,D
27522,8.2029,D
27633,8.2029,D
27633,8.2029,D
27747,8.2029,D
27747,8.2029,D
27747,8.2029,D
27859,8.2029,D
27859,8.2029,D
27971,8.2028,D
27971,8.2028,D
27971,8.2029,D
28082,8.2032,D
28082,8.2038,D
28082,8.2428,D
28193,8.2461,D
28194,8.2461,D
28306,8.2460,D
28306,8.2458,D
28306,8.2456,D
28419,8.2452,D
28419,8.2449,D
28531,8.2445,D
28531,8.2443,D
28531,8.2440,D
28644,8.2438,D
28644,8.2437,D
28756,8.2435,D
28756,8.2434,D
28756,8.2433,D
28869,8.2432,D
28869,8.2432,D
28869,8.2430,D
28981,8.2429,D
28981,8.2429,D
29093,8.2428,D
29093,8.2428,D
29093,8.2428,D
29205,8.2428,D
29205,8.2428,D
29315,8.2428,D
29316,8.2428,D
29316,8.2428,D
29425,8.2428,D
29426,8.2428,D
29537,8.2428,D
29537,8.2427,D
29537,8.2427,D
29649,8.2427,D
29649,8.2427,D
29649,8.2427,D
29758,8.2426,D
29758,8.2426,D
29867,8.2426,D
29867,8.2426,D
29977,8.2426,D
29977,8.2426,D
29977,8.2426,D
30087,8.2426,D
30087,8.2426,D
30195,8.2426,D
30195,8.2428,D
30195,8.2637,D
30304,8.2853,D
30304,8.2860,D
30413,8.2860,D
30413,8.2858,D
30413,8.2856,D
30524,8.2853,D
30524,8.2849,D
30635,8.2846,D
30635,8.2843,D
30635,8.2840,D
30747,8.2838,D
30747,8.2836,D
30747,8.2835,D
30856,8.2834,D
30857,8.2833,D
30964,8.2832,D
30964,8.2831,D
31073,8.2831,D
31074,8.2828,D
31074,8.2828,D
31184,8.2828,D
31185,8.2828,D
31185,8.2828,D
31297,8.2828,D
31297,8.2828,D
31409,8.2828,D
31409,8.2828,D
31521,8.2827,D
31521,8.2827,D
31521,8.2827,D
31634,8.2827,D
31634,8.2827,D
31634,8.2827,D
31746,8.2827,D
31746,8.2827,D
31859,8.2827,D
31859,8.2827,D
31859,8.2827,D
31972,8.2827,D
31972,8.2827,D
31972,8.2827,D
32084,8.2827,D
32084,8.2827,D
32196,8.2827,D
32197,8.2827,D
32197,8.2827,D
32308,8.2828,D
32309,8.2828,D
32421,8.3252,D
32422,8.3262,D
32422,8.3263,D
32534,8.3263,D
32534,8.3261,D
32647,8.3259,D
32647,8.3255,D
32647,8.3251,D
32760,8.3248,D
32760,8.3245,D
32760,8.3243,D
32872,8.3241,D
32872,8.3239,D
32982,8.3238,D
32982,8.3237,D
32982,8.3236,D
33093,8.3235,D
33093,8.3235,D
33204,8.3234,D
33205,8.3232,D
33205,8.3231,D
33315,8.3231,D
33315,8.3231,D
33425,8.3231,D
33425,8.3231,D
33535,8.3231,D
33535,8.3231,D
33535,8.3231,D
33645,8.3231,D
33645,8.3231,D
33645,8.3231,D
33756,8.3231,D
33756,8.3231,D
33866,8.3231,D
33866,8.3231,D
33866,8.3231,D
33975,8.3231,D
33975,8.3231,D
34083,8.3231,D
34083,8.3231,D
34083,8.3231,D
34194,8.3230,D
34194,8.3230,D
34302,8.3230,D
34302,8.3228,D
34302,8.3229,D
34413,8.3231,D
34413,8.3237,D
34521,8.3499,D
34521,8.3658,D
34521,8.3666,D
34632,8.3664,D
34632,8.3662,D
34741,8.3661,D
34741,8.3657,D
34741,8.3653,D
34852,8.3649,D
34852,8.3646,D
34963,8.3644,D
34963,8.3641,D
34963,8.3639,D
35072,8.3638,D
35072,8.3637,D
35072,8.3636,D
35183,8.3635,D
35183,8.3635,D
35297,8.3634,D
35297,8.3632,D
35297,8.3631,D
35410,8.3631,D
35410,8.3631,D
35522,8.3631,D
35522,8.3631,D
35522,8.3630,D
35634,8.3630,D
35635,8.3630,D
35746,8.3630,D
35746,8.3630,D
35746,8.3630,D
35858,8.3630,D
35858,8.3630,D
35970,8.3630,D
35970,8.3630,D
35970,8.3630,D
36082,8.3630,D
36082,8.3630,D
36082,8.3630,D
36193,8.3630,D
36193,8.3630,D
36306,8.3630,D
36306,8.3630,D
36306,8.3630,D
36418,8.3630,D
36418,8.3630,D
36530,8.3630,D
36531,8.3630,D
36531,8.3679,D
36642,8.4053,D
36643,8.4065,D
36643,8.4064,D
36755,8.4062,D
36756,8.4062,D
36868,8.4061,D
36868,8.4058,D
36980,8.4054,D
36980,8.4051,D
36980,8.4048,D
37093,8.4046,D
37094,8.4043,D
37206,8.4042,D
37206,8.4040,D
37206,8.4039,D
37316,8.4038,D
37317,8.4037,D
37317,8.4037,D
37426,8.4036,D
37426,8.4035,D
37537,8.4034,D
37537,8.4034,D
37537,8.4034,D
37646,8.4034,D
37646,8.4034,D
37755,8.4034,D
37755,8.4034,D
37755,8.4034,D
37866,8.4034,D
37866,8.4034,D
37976,8.4034,D
37976,8.4034,D
37976,8.4034,D
38087,8.4035,D
38087,8.4035,D
38087,8.4035,D
38195,8.4035,D
38195,8.4035,D
38305,8.4035,D
38305,8.4035,D
38305,8.4035,D
38416,8.4035,D
38416,8.4035,D
38526,8.4035,D
38526,8.4035,D
38526,8.4035,D
38633,8.4035,D
38634,8.4035,D
38743,8.4268,D
38743,8.4458,D
38743,8.4467,D
38851,8.4467,D
38851,8.4464,D
38961,8.4462,D
38961,8.4459,D
38961,8.4456,D
39072,8.4453,D
39072,8.4450,D
39181,8.4448,D
39181,8.4446,D
39297,8.4444,D
39297,8.4443,D
39297,8.4441,D
39409,8.4440,D
39409,8.4440,D
39409,8.4439,D
39521,8.4438,D
39521,8.4436,D
39633,8.4435,D
39633,8.4435,D
39633,8.4435,D
39744,8.4435,D
39744,8.4435,D
39744,8.4435,D
39855,8.4435,D
39856,8.4435,D
39968,8.4435,D
39968,8.4434,D
40079,8.4434,D
40079,8.4434,D
40079,8.4433,D
40192,8.4433,D
40192,8.4433,D
40192,8.4433,D
40305,8.4433,D
40306,8.4433,D
40417,8.4433,D
40418,8.4432,D
40418,8.4432,D
40531,8.4432,D
40531,8.4432,D
40531,8.4432,D
40642,8.4432,D
40642,8.4432,D
40754,8.4432,D
40755,8.4432,D
40866,8.4433,D
40866,8.4859,D
40866,8.4867,D
40979,8.4866,D
40979,8.4863,D
40979,8.4861,D
41093,8.4858,D
41093,8.4855,D
41204,8.4851,D
41204,8.4848,D
41204,8.4845,D
41314,8.4843,D
41314,8.4841,D
41423,8.4840,D
41424,8.4838,D
41424,8.4837,D
41533,8.4836,D
41533,8.4836,D
41644,8.4835,D
41644,8.4833,D
41644,8.4832,D
41754,8.4832,D
41754,8.4832,D
41862,8.4831,D
41862,8.4831,D
41862,8.4831,D
41971,8.4831,D
41971,8.4831,D
42082,8.4831,D
42082,8.4831,D
42082,8.4831,D
42190,8.4830,D
42191,8.4830,D
42301,8.4830,D
42301,8.4830,D
42301,8.4829,D
42411,8.4829,D
42411,8.4829,D
42411,8.4829,D
42520,8.4829,D
42521,8.4829,D
42629,8.4829,D
42630,8.4829,D
42630,8.4829,D
42739,8.4829,D
42739,8.4829,D
42850,8.4829,D
42850,8.4829,D
42959,8.4830,D
42959,8.4985,D
42959,8.5254,D
43068,8.5264,D
43068,8.5263,D
43068,8.5261,D
43178,8.5259,D
43178,8.5256,D
43281,8.5253,D
43281,8.5249,D
43394,8.5246,D
43394,8.5244,D
43394,8.5242,D
43506,8.5240,D
43506,8.5239,D
43617,8.5238,D
43617,8.5237,D
43617,8.5236,D
43729,8.5235,D
43729,8.5235,D
43729,8.5232,D
43841,8.5232,D
43841,8.5231,D
43954,8.5231,D
43954,8.5231,D
43954,8.5231,D
44065,8.5231,D
44065,8.5231,D
44175,8.5231,D
44175,8.5231,D
44175,8.5231,D
44287,8.5231,D
44287,8.5231,D
44400,8.5231,D
44400,8.5231,D
44400,8.5231,D
44513,8.5231,D
44513,8.5231,D
44513,8.5231,D
44625,8.5230,D
44625,8.5230,D
44739,8.5230,D
44739,8.5230,D
44739,8.5229,D
44851,8.5229,D
44852,8.5229,D
44965,8.5229,D
44965,8.5229,D
44965,8.5230,D
45078,8.5235,D
45078,8.5576,D
45078,8.5656,D
45191,8.5661,D
45191,8.5660,D
45303,8.5657,D
45303,8.5655,D
45303,8.5652,D
45416,8.5649,D
45416,8.5647,D
45526,8.5645,D
45526,8.5644,D
45526,8.5642,D
45637,8.5641,D
45637,8.5640,D
45747,8.5639,D
45747,8.5639,D
45859,8.5638,D
45859,8.5637,D
45859,8.5635,D
45970,8.5634,D
45970,8.5634,D
45970,8.5634,D
46081,8.5634,D
46081,8.5635,D
46081,8.5635,D
46192,8.5635,D
46192,8.5635,D
46303,8.5636,D
46303,8.5636,D
46303,8.5636,D
46414,8.5636,D
46414,8.5636,D
46525,8.5636,D
46525,8.5636,D
46634,8.5636,D
46635,8.5636,D
46635,8.5636,D
46743,8.5636,D
46743,8.5635,D
46743,8.5635,D
46854,8.5635,D
46854,8.5634,D
46965,8.5631,D
46965,8.5630,D
46965,8.5630,D
47077,8.5630,D
47077,8.5630,D
47188,8.5633,D
47188,8.5738,D
47188,8.6062,D
47299,8.6070,D
47299,8.6066,D
47410,8.6061,D
47410,8.6059,D
47410,8.6058,D
47520,8.6056,D
47520,8.6054,D
47631,8.6051,D
47631,8.6048,D
47631,8.6045,D
47742,8.6042,D
47742,8.6040,D
47742,8.6038,D
47852,8.6036,D
47852,8.6035,D
47965,8.6034,D
47965,8.6033,D
48075,8.6032,D
48075,8.6032,D
48076,8.6033,D
48186,8.6034,D
48186,8.6034,D
48186,8.6034,D
48298,8.6034,D
48298,8.6034,D
48407,8.6033,D
48407,8.6032,D
48407,8.6031,D
48516,8.6031,D
48516,8.6029,D
48625,8.6029,D
48625,8.6029,D
48625,8.6029,D
48737,8.6029,D
48737,8.6029,D
48849,8.6029,D
48849,8.6029,D
48849,8.6029,D
48959,8.6029,D
48959,8.6029,D
49069,8.6029,D
49069,8.6029,D
49070,8.6029,D
49179,8.6028,D
49179,8.6028,D
49289,8.6029,D
49289,8.6029,D
49289,8.6266,D
49400,8.6456,D
49400,8.6465,D
49509,8.6464,D
49509,8.6462,D
49509,8.6460,D
49619,8.6457,D
49619,8.6454,D
49619,8.6450,D
49730,8.6447,D
49730,8.6445,D
49842,8.6442,D
49842,8.6440,D
49842,8.6438,D
49952,8.6437,D
49952,8.6436,D
50062,8.6435,D
50062,8.6435,D
50062,8.6434,D
50174,8.6432,D
50174,8.6432,D
50283,8.6432,D
50283,8.6431,D
50283,8.6431,D
50392,8.6431,D
50392,8.6431,D
50503,8.6430,D
50503,8.6430,D
50503,8.6430,D
50614,8.6430,D
50614,8.6430,D
50725,8.6430,D
50725,8.6430,D
50725,8.6430,D
50835,8.6430,D
50835,8.6430,D
50944,8.6430,D
50944,8.6429,D
50944,8.6429,D
51054,8.6429,D
51054,8.6429,D
51164,8.6429,D
51164,8.6429,D
51164,8.6429,D
51274,8.6429,D
51274,8.6428,D
51385,8.6429,D
51385,8.6429,D
51385,8.6432,D
51493,8.6796,D
51493,8.6854,D
51604,8.6860,D
51605,8.6860,D
51605,8.6859,D
51716,8.6857,D
51716,8.6853,D
51716,8.6850,D
51826,8.6847,D
51826,8.6845,D
51936,8.6842,D
51936,8.6840,D
51936,8.6838,D
52048,8.6837,D
52048,8.6835,D
52158,8.6835,D
52158,8.6834,D
52158,8.6833,D
52268,8.6833,D
52268,8.6831,D
52379,8.6830,D
52379,8.6830,D
52379,8.6829,D
52490,8.6829,D
52490,8.6829,D
52600,8.6829,D
52600,8.6829,D
52600,8.6829,D
52708,8.6828,D
52708,8.6828,D
52708,8.6828,D
52820,8.6828,D
52928,8.6827,D
52929,8.6827,D
52929,8.6827,D
53039,8.6827,D
53039,8.6827,D
53039,8.6827,D
53150,8.6827,D
53150,8.6827,D
53258,8.6827,D
53258,8.6826,D
53258,8.6826,D
53368,8.6826,D
53368,8.6826,D
53478,8.6826,D
53478,8.6826,D
53478,8.6826,D
53588,8.6925,D
53588,8.7245,D
53699,8.7256,D
53699,8.7255,D
53699,8.7252,D
53810,8.7250,D
53810,8.7246,D
53921,8.7242,D
53921,8.7238,D
53921,8.7235,D
54032,8.7233,D
54032,8.7231,D
54033,8.7229,D
54142,8.7228,D
54143,8.7226,D
54253,8.7225,D
54253,8.7224,D
54253,8.7223,D
54363,8.7223,D
54363,8.7220,D
54474,8.7220,D
54474,8.7219,D
54474,8.7219,D
54585,8.7219,D
54585,8.7219,D
54694,8.7218,D
54694,8.7217,D
54694,8.7217,D
54805,8.7217,D
54805,8.7217,D
54916,8.7217,D
54916,8.7217,D
54916,8.7217,D
55026,8.7217,D
55026,8.7217,D
55135,8.7217,D
55135,8.7217,D
55135,8.7217,D
55243,8.7217,D
55243,8.7217,D
55353,8.7217,D
55353,8.7217,D
55354,8.7216,D
55462,8.7216,D
55462,8.7216,D
55570,8.7216,D
55570,8.7216,D
55570,8.7216,D
55683,8.7216,D
55683,8.7425,D
55793,8.7642,D
55794,8.7650,D
55794,8.7649,D
55905,8.7647,D
55905,8.7645,D
56015,8.7642,D
56015,8.7638,D
56015,8.7634,D
56126,8.7632,D
56126,8.7630,D
56237,8.7628,D
56237,8.7626,D
56347,8.7625,D
56347,8.7624,D
56347,8.7623,D
56347,8.7622,D
56458,8.7621,D
56458,8.7620,D
56569,8.7618,D
56569,8.7618,D
56569,8.7618,D
56679,8.7618,D
56679,8.7618,D
56790,8.7618,D
56790,8.7618,D
56790,8.7618,D
56901,8.7618,D
56901,8.7618,D
57012,8.7618,D
57012,8.7618,D
57012,8.7618,D
57122,8.7618,D
57123,8.7618,D
57234,8.7618,D
57234,8.7618,D
57234,8.7618,D
57343,8.7618,D
57344,8.7618,D
57454,8.7618,D
57454,8.7618,D
57454,8.7618,D
57564,8.7618,D
57565,8.7618,D
57565,8.7618,D
57675,8.7618,D
57676,8.7618,D
57786,8.7619,D
57787,8.7619,D
57898,8.7881,D
57898,8.8045,D
57898,8.8055,D
58009,8.8055,D
58009,8.8054,D
58009,8.8052,D
58121,8.8050,D
58121,8.8046,D
58232,8.8042,D
58232,8.8040,D
58232,8.8037,D
58343,8.8036,D
58343,8.8034,D
58454,8.8033,D
58454,8.8032,D
58454,8.8031,D
58564,8.8030,D
58564,8.8030,D
58675,8.8029,D
58675,8.8028,D
58675,8.8027,D
58786,8.8027,D
58787,8.8027,D
58787,8.8027,D
58898,8.8027,D
58898,8.8027,D
59007,8.8027,D
59007,8.8027,D
59118,8.8027,D
59118,8.8027,D
59118,8.8027,D
59227,8.8027,D
59227,8.8027,D
59227,8.8027,D
59338,8.8027,D
59339,8.8027,D
59450,8.8027,D
59450,8.8027,D
59450,8.8028,D
59562,8.8028,D
59562,8.8028,D
59674,8.8028,D
59674,8.8028,D
59674,8.8028,D
59784,8.8028,D
59785,8.8028,D
59896,8.8028,D
59896,8.8028,D
60007,8.8029,D
60008,8.8370,D
60008,8.8454,D
60119,8.8462,D
60119,8.8463,D
60119,8.8462,D
60229,8.8459,D
60230,8.8456,D
60340,8.8452,D
60340,8.8448,D
60340,8.8445,D
60452,8.8443,D
60452,8.8441,D
60452,8.8439,D
60562,8.8438,D
60562,8.8437,D
60673,8.8436,D
60673,8.8435,D
60784,8.8434,D
60784,8.8434,D
60784,8.8432,D
60895,8.8431,D
60896,8.8431,D
60896,8.8430,D
61008,8.8430,D
61008,8.8430,D
61118,8.8430,D
61118,8.8430,D
61118,8.8430,D
