t_ms,mass_g,status
28841,14.8784,D
28841,14.8784,D
28841,14.8786,D
28943,14.9164,D
28943,14.9223,D
29054,14.9226,D
29054,14.9222,D
29167,14.9215,D
29167,14.9209,D
29167,14.9204,D
29281,14.9200,D
29281,14.9198,D
29281,14.9196,D
29392,14.9194,D
29392,14.9192,D
29504,14.9190,D
29504,14.9188,D
29504,14.9187,D
29616,14.9186,D
29616,14.9186,D
29730,14.9185,D
29730,14.9183,D
29730,14.9183,D
29843,14.9183,D
29843,14.9183,D
29843,14.9183,D
29956,14.9183,D
29956,14.9183,D
30068,14.9183,D
30068,14.9183,D
30068,14.9183,D
30180,14.9182,D
30180,14.9182,D
30292,14.9182,D
30293,14.9182,D
30293,14.9182,D
30403,14.9182,D
30403,14.9182,D
30516,14.9182,D
30516,14.9182,D
30516,14.9182,D
30629,14.9182,D
30629,14.9182,D
30629,14.9182,D
30742,14.9182,D
30742,14.9182,D
30853,14.9182,D
30853,14.9182,D
30853,14.9182,D
30966,14.9182,D
30966,14.9182,D
31077,14.9182,D
31078,14.9182,D
31078,14.9182,D
31186,14.9182,D
31186,14.9182,D
31296,14.9182,D
31296,14.9182,D
31296,14.9182,D
31406,14.9182,D
31406,14.9182,D
31516,14.9182,D
31516,14.9182,D
31516,14.9182,D
31624,14.9182,D
31624,14.9183,D
31733,14.9183,D
31733,14.9183,D
31733,14.9183,D
31842,14.9183,D
31842,14.9183,D
31951,14.9183,D
31951,14.9183,D
31951,14.9183,D
32060,14.9183,D
32060,14.9487,D
32169,14.9630,D
32169,14.9635,D
32169,14.9633,D
32279,14.9626,D
32279,14.9619,D
32389,14.9614,D
32389,14.9610,D
32389,14.9607,D
32499,14.9604,D
32499,14.9602,D
32610,14.9600,D
32610,14.9598,D
32610,14.9596,D
32721,14.9595,D
32721,14.9594,D
32830,14.9593,D
32830,14.9592,D
32830,14.9590,D
32944,14.9589,D
32944,14.9589,D
33056,14.9589,D
33056,14.9589,D
33056,14.9589,D
33169,14.9589,D
33169,14.9589,D
33169,14.9589,D
33282,14.9589,D
33282,14.9589,D
33394,14.9589,D
33394,14.9589,D
33394,14.9589,D
33506,14.9589,D
33506,14.9589,D
33619,14.9589,D
33619,14.9589,D
33619,14.9588,D
33733,14.9588,D
33733,14.9588,D
33733,14.9588,D
33844,14.9588,D
33845,14.9588,D
33957,14.9588,D
33957,14.9588,D
33957,14.9587,D
34069,14.9587,D
34069,14.9587,D
34181,14.9587,D
34181,14.9587,D
34181,14.9587,D
34293,14.9587,D
34293,14.9587,D
34406,14.9587,D
34406,14.9587,D
34406,14.9587,D
34518,14.9587,D
34518,14.9587,D
34518,14.9587,D
34631,14.9586,D
34631,14.9586,D
34743,14.9586,D
